Wavelength	lmw-9-100004.asd
350	 9.82775638874499E-02 
351	 0.106731485780361 
352	 0.103427062161718 
353	 8.40041700133066E-02 
354	 9.09117377598898E-02 
355	 9.80660045172003E-02 
356	 9.73902569492156E-02 
357	 9.01781360429912E-02 
358	 9.21600294028687E-02 
359	 0.09135892151338 
360	 8.75157767980424E-02 
361	 8.75489463644741E-02 
362	 8.31887016156485E-02 
363	 8.20711056409138E-02 
364	 8.57313254774937E-02 
365	 8.34152307248049E-02 
366	 8.31364072591352E-02 
367	 8.39941008037893E-02 
368	 0.083825280051449 
369	 8.58341522499809E-02 
370	 8.52872020264623E-02 
371	 8.25318745857597E-02 
372	 8.14057297039304E-02 
373	 8.15566033099603E-02 
374	 8.19307960894921E-02 
375	 8.22690107045966E-02 
376	 8.42532568456709E-02 
377	 8.05526339466962E-02 
378	 7.69369182612487E-02 
379	 7.98051800782346E-02 
380	 8.06822514769057E-02 
381	 7.80105125608298E-02 
382	 7.48908545930523E-02 
383	 7.69057864853083E-02 
384	 7.75189369677952E-02 
385	 7.74819712689536E-02 
386	 7.80759265109311E-02 
387	 7.95824426602762E-02 
388	 8.08760996940757E-02 
389	 8.02038364224814E-02 
390	 0.077147596506464 
391	 7.78679346626985E-02 
392	 7.93961740229375E-02 
393	 8.03228074803398E-02 
394	 0.080929069631782 
395	 8.06643518229426E-02 
396	 8.04725655816204E-02 
397	 8.11762965733005E-02 
398	 0.083236031832904 
399	 8.27855326619394E-02 
400	 8.15714822854398E-02 
401	 8.25841736772169E-02 
402	 8.27492845698004E-02 
403	 8.37624645463355E-02 
404	 8.49124124691728E-02 
405	 8.30636152098114E-02 
406	 8.34590055524011E-02 
407	 8.41638522363841E-02 
408	 8.34743490254454E-02 
409	 8.40523852547658E-02 
410	 8.43199786287355E-02 
411	 8.45745857208532E-02 
412	 8.55762790948444E-02 
413	 8.47359569937164E-02 
414	 8.41359104599986E-02 
415	 8.43587884682056E-02 
416	 8.35523353648704E-02 
417	 0.083973586654902 
418	 0.084422024064476 
419	 8.36784033956284E-02 
420	 8.33278809096378E-02 
421	 8.29910970882037E-02 
422	 8.28078640982647E-02 
423	 8.31210539733747E-02 
424	 8.24493077712964E-02 
425	 8.17967311624327E-02 
426	 8.17256991253113E-02 
427	 8.15135050278996E-02 
428	 8.05362518154642E-02 
429	 0.079535117018798 
430	 7.94298456088885E-02 
431	 7.95072521153984E-02 
432	 7.99338395408943E-02 
433	 8.06301160336431E-02 
434	 8.12535633447599E-02 
435	 8.15984358870155E-02 
436	 8.19730193500799E-02 
437	 8.25665018658333E-02 
438	 0.082882091744054 
439	 8.38957936639687E-02 
440	 8.53154967216225E-02 
441	 8.63088917380284E-02 
442	 8.73676501927146E-02 
443	 8.85136771233392E-02 
444	 0.089694433483854 
445	 9.07977297069398E-02 
446	 9.22526447743709E-02 
447	 0.093834949503679 
448	 9.52084437389596E-02 
449	 9.63760083178943E-02 
450	 9.80500940186717E-02 
451	 0.100136127778866 
452	 0.101867042797115 
453	 0.103279910249338 
454	 0.104559243059506 
455	 0.106032093555448 
456	 0.108361728322679 
457	 0.110369590453335 
458	 0.112008690086694 
459	 0.11374410535466 
460	 0.115547624357663 
461	 0.11744579557646 
462	 0.119477737328973 
463	 0.12170440616555 
464	 0.123796750227796 
465	 0.125994296478905 
466	 0.128499294890656 
467	 0.130693750331525 
468	 0.132906814092092 
469	 0.135257763914779 
470	 0.137685887285723 
471	 0.140403096502236 
472	 0.143149318867209 
473	 0.145698230133465 
474	 0.148012096839902 
475	 0.150665095675913 
476	 0.153546371532253 
477	 0.156278026491665 
478	 0.159059769808998 
479	 0.161793004815521 
480	 0.164516841505842 
481	 0.167502929193269 
482	 0.170418245096684 
483	 0.173161917828031 
484	 0.175718425759229 
485	 0.17811670019887 
