Wavelength	lmw-9-200005.asd
350	 4.85534807825946E-02 
351	 6.02352971534367E-02 
352	 5.96285504907797E-02 
353	 4.23149599245021E-02 
354	 4.21457427499648E-02 
355	 4.31468252095426E-02 
356	 4.65341267931701E-02 
357	 5.45658992300454E-02 
358	 5.85299265702538E-02 
359	 5.42461400551505E-02 
360	 4.81394906710637E-02 
361	 5.14095352469895E-02 
362	 5.10794643636877E-02 
363	 5.03963768627627E-02 
364	 5.13230869770287E-02 
365	 5.07245687471603E-02 
366	 4.95105381822467E-02 
367	 4.85692650688434E-02 
368	 4.90345591517957E-02 
369	 5.38469860857585E-02 
370	 5.26373827023605E-02 
371	 4.89181263519678E-02 
372	 5.41161450469162E-02 
373	 5.30551367735631E-02 
374	 4.90470404614612E-02 
375	 4.67029074823796E-02 
376	 4.86307319850945E-02 
377	 5.18595283158548E-02 
378	 5.36395335354142E-02 
379	 5.25688912116569E-02 
380	 5.27010452232918E-02 
381	 5.04033005919363E-02 
382	 4.79165484829755E-02 
383	 5.11226496057904E-02 
384	 5.28247549044895E-02 
385	 5.10459285025882E-02 
386	 4.79171339084806E-02 
387	 5.19175529475917E-02 
388	 5.44299816175886E-02 
389	 5.39370763717072E-02 
390	 5.18737886205359E-02 
391	 5.16908098821352E-02 
392	 5.18463882420449E-02 
393	 5.22862828744193E-02 
394	 5.41767340522616E-02 
395	 5.38780077983755E-02 
396	 5.40049333664532E-02 
397	 5.59078067482073E-02 
398	 5.60578065557695E-02 
399	 5.60958617709149E-02 
400	 5.58363235548335E-02 
401	 5.51011429752048E-02 
402	 5.75151257627219E-02 
403	 5.83606557846096E-02 
404	 5.69150927760591E-02 
405	 5.68356014084071E-02 
406	 5.69083839335883E-02 
407	 5.81955890444643E-02 
408	 6.04366314727526E-02 
409	 5.89030912620534E-02 
410	 5.79898802610943E-02 
411	 5.83692557969318E-02 
412	 5.89771788385668E-02 
413	 6.02965883670594E-02 
414	 6.09122507123911E-02 
415	 6.04552544601423E-02 
416	 6.00153378905961E-02 
417	 5.96499051673178E-02 
418	 5.95341599867921E-02 
419	 0.059706830446652 
420	 5.98515940735716E-02 
421	 5.97166470126844E-02 
422	 5.98451967395268E-02 
423	 6.10059467847623E-02 
424	 6.05232257694565E-02 
425	 5.98569135838051E-02 
426	 5.99676034176488E-02 
427	 6.00009664992364E-02 
428	 5.96637819216406E-02 
429	 0.059488454276832 
430	 6.00214028161063E-02 
431	 6.04755183141387E-02 
432	 6.02217477134911E-02 
433	 5.98138688346985E-02 
434	 6.07909739542597E-02 
435	 6.10954481156574E-02 
436	 6.14050606418343E-02 
437	 0.062201542702786 
438	 6.19099684967481E-02 
439	 6.21940177204097E-02 
440	 0.06314325249858 
441	 6.40153837868224E-02 
442	 6.43943915077262E-02 
443	 0.064651128598129 
444	 6.50131251482126E-02 
445	 0.065348432159292 
446	 6.59931655779762E-02 
447	 6.64670207005369E-02 
448	 6.63439601193538E-02 
449	 6.63864262956416E-02 
450	 0.066749167431529 
451	 6.73122627521752E-02 
452	 6.77431563957963E-02 
453	 6.78809879934983E-02 
454	 0.068071388878762 
455	 0.0685067089627 
456	 6.87853912237392E-02 
457	 6.90406405891933E-02 
458	 6.92453137750794E-02 
459	 6.93224664567642E-02 
460	 6.93011469585305E-02 
461	 6.94651727216178E-02 
462	 6.98488106772853E-02 
463	 0.07012570244383 
