Wavelength	lmw-9-300004.asd
350	 5.86139997122151E-02 
351	 5.94292543545534E-02 
352	 0.053062227722504 
353	 4.00361306317886E-02 
354	 4.19305981556595E-02 
355	 0.043614848569786 
356	 4.64128640783101E-02 
357	 5.22698122675086E-02 
358	 4.87991234805102E-02 
359	 4.44676157648214E-02 
360	 4.19876859403353E-02 
361	 4.01227890483508E-02 
362	 4.11814575850415E-02 
363	 4.39435038289372E-02 
364	 4.51712487204493E-02 
365	 3.84864607979671E-02 
366	 4.03435180170648E-02 
367	 4.32558853492643E-02 
368	 3.83576466347786E-02 
369	 3.89800063594026E-02 
370	 3.92512379742777E-02 
371	 3.76186736394752E-02 
372	 3.60677407017057E-02 
373	 3.71244568921657E-02 
374	 3.92010583965807E-02 
375	 4.05338957735981E-02 
376	 0.040063841604841 
377	 3.81725677948199E-02 
378	 3.79550071413564E-02 
379	 4.13646034689973E-02 
380	 4.28332914886499E-02 
381	 3.98065832193055E-02 
382	 3.70256778579842E-02 
383	 4.29727987158623E-02 
384	 4.34663155355671E-02 
385	 4.19282785542463E-02 
386	 4.21836861147448E-02 
387	 4.38494214206386E-02 
388	 4.50365647132193E-02 
389	 4.46850350124207E-02 
390	 0.043232081642868 
391	 0.046228838211239 
392	 0.049039876653026 
393	 5.03509756967157E-02 
394	 5.19147261715278E-02 
395	 0.051731852570896 
396	 5.16270982365605E-02 
397	 5.29761202574078E-02 
398	 5.50740455542077E-02 
399	 5.68306966134274E-02 
400	 5.89652560187059E-02 
401	 6.23631707440137E-02 
402	 0.064963769700444 
403	 6.57859159767599E-02 
404	 6.62796379815526E-02 
405	 6.99542076506054E-02 
406	 7.09551605956816E-02 
407	 7.23809179537711E-02 
408	 0.076127416480681 
409	 7.62828663679071E-02 
410	 7.75402629344879E-02 
411	 7.99661347453097E-02 
412	 8.14982840728182E-02 
413	 8.15752273050027E-02 
414	 8.24940495480874E-02 
415	 8.44531225499342E-02 
416	 0.084734414117365 
417	 8.49734145766649E-02 
418	 8.56379601054955E-02 
419	 8.65419989534349E-02 
420	 0.086356578228944 
421	 8.55977415950881E-02 
422	 8.51130144203105E-02 
423	 8.57162956192969E-02 
424	 8.57181753961645E-02 
425	 8.56001758285699E-02 
426	 8.57254839422607E-02 
427	 8.56866551859765E-02 
428	 0.085857121249695 
429	 8.65492743040565E-02 
430	 8.78843610055204E-02 
431	 8.91938446613913E-02 
432	 9.09601972598753E-02 
433	 9.32664081030197E-02 
434	 9.57886164240304E-02 
435	 9.93576866558406E-02 
436	 0.103520427683845 
437	 0.107727680907748 
438	 0.111769965557469 
439	 0.11621674258038 
440	 0.120890658692741 
441	 0.125263839807702 
442	 0.129415834944184 
443	 0.133715815411525 
444	 0.138052133684861 
445	 0.141522330600049 
446	 0.145451077444899 
447	 0.149478360875732 
448	 0.153033692851531 
449	 0.156889051211293 
450	 0.160632453629767 
451	 0.16413989908643 
452	 0.167579243366451 
453	 0.170997872220394 
454	 0.174273089510119 
455	 0.177393186010472 
456	 0.180691620886245 
457	 0.183963011489126 
458	 0.187006926165662 
459	 0.18972185182281 
460	 0.192758276246112 
461	 0.195700905300564 
462	 0.198460761751014 
463	 0.201530614098846 
464	 0.204698837337416 
465	 0.207535177156976 
466	 0.209879822168314 
467	 0.212891579714083 
468	 0.215629433002215 
469	 0.218008096310336 
470	 0.220647193555719 
471	 0.223302564157282 
472	 0.225862670762706 
473	 0.228304815592112 
474	 0.230779558096462 
475	 0.232987196893347 
476	 0.235065595971189 
477	 0.237321406247473 
478	 0.239732153341529 
479	 0.242018107381368 
480	 0.244027092077269 
481	 0.245815701745319 
482	 0.247573650733129 
483	 0.249229166638237 
484	 0.250756972254183 
485	 0.252707373954188 
486	 0.25428643486517 
487	 0.255424755675701 
488	 0.25667482077485 
489	 0.257990958594629 
490	 0.259224427425539 
491	 0.260320965213326 
492	 0.261564482626688 
493	 0.262423342709808 
494	 0.262923229513072 
495	 0.263399147155649 
496	 0.264277238547841 
497	 0.264955729491173 
498	 0.265264073203759 
499	 0.265818985607719 
500	 0.266214118900719 
501	 0.266411577571051 
502	 0.266517444854526 
503	 0.266786458768391 
504	 0.266932104698439 
505	 0.266948741716534 
506	 0.267085340605249 
507	 0.267016117352902 
508	 0.266973369775664 
509	 0.2670928247735 
510	 0.26698900465576 
511	 0.266656121818086 
512	 0.266294281442454 
513	 0.266173481525487 
514	 0.266049567953829 
515	 0.265880631533222 
516	 0.265678440842005 
517	 0.265511339972255 
518	 0.265233300974735 
519	 0.264829065802871 
520	 0.264401294827325 
521	 0.264402618690484 
522	 0.264304008281903 
523	 0.263953769278997 
524	 0.263648699189144 
525	 0.263398918876336 
526	 0.263141423811708 
527	 0.262842483349812 
528	 0.262631426426382 
529	 0.262466064320141 
530	 0.262309049300087 
531	 0.262134969741311 
532	 0.26203065553808 
533	 0.261902711222277 
534	 0.261722464934913 
535	 0.261657983029059 
536	 0.261525327915045 
537	 0.261384709388427 
538	 0.261358619026983 
539	 0.261290631812368 
540	 0.261263633527012 
541	 0.261285649449654 
542	 0.261238437353669 
543	 0.261330872218475 
544	 0.26153064928106 
545	 0.261726694982871 
546	 0.261789252292127 
547	 0.26186566935534 
548	 0.262000149973486 
549	 0.262144239948306 
550	 0.262351019037644 
551	 0.262591311503154 
552	 0.262836403615536 
553	 0.2630977669933 
554	 0.263370172155628 
555	 0.263702516010199 
556	 0.264146612134788 
557	 0.264510480137958 
558	 0.264894804108272 
559	 0.265369001783572 
560	 0.265895017462805 
561	 0.266399575418524 
562	 0.266903516513501 
563	 0.267452239024016 
564	 0.268021020939383 
565	 0.268533644943744 
566	 0.268984706540576 
567	 0.269450644257398 
568	 0.270063740823754 
569	 0.270719145808746 
570	 0.271326781987045 
571	 0.272057097210658 
572	 0.272862772023436 
573	 0.273682874770272 
574	 0.274455809599019 
575	 0.275224229603084 
576	 0.276146281013731 
577	 0.277269581528315 
578	 0.278373449766367 
579	 0.279499710528647 
580	 0.280686806116641 
581	 0.281964099973344 
582	 0.283264753655417 
583	 0.284454580765392 
584	 0.285491643304912 
585	 0.286472311366395 
586	 0.287383267252805 
587	 0.288324435257852 
588	 0.289396130183548 
589	 0.290579542968708 
590	 0.291765705730367 
591	 0.292915165129517 
592	 0.294061619499161 
593	 0.295230049979647 
594	 0.296409383532083 
595	 0.297619343653908 
596	 0.299008135647144 
597	 0.300334548652991 
598	 0.301615417625649 
599	 0.302988381850055 
600	 0.304254571697971 
601	 0.305459921995589 
602	 0.306692794491972 
603	 0.308083413492038 
604	 0.309414354373768 
605	 0.310678516856424 
606	 0.31195691414413 
607	 0.313353022229033 
608	 0.31475939733594 
609	 0.316072162233487 
610	 0.317214492806698 
611	 0.31837840341015 
612	 0.319549119873455 
613	 0.320666417049296 
614	 0.321711566408086 
615	 0.322783776519772 
616	 0.323863640696332 
617	 0.32485522004462 
618	 0.32589759658763 
619	 0.326952742183007 
620	 0.32796838024937 
621	 0.328916731722816 
622	 0.329777460458246 
623	 0.330635762673362 
624	 0.331581944791754 
625	 0.332411843096426 
626	 0.333187220564256 
627	 0.333965621821691 
628	 0.334767658693289 
629	 0.335547871077457 
630	 0.33631930804628 
631	 0.337089836719153 
632	 0.337778113578035 
633	 0.338414981173073 
634	 0.339008182148777 
635	 0.33955049099532 
636	 0.340116942691699 
637	 0.340692280803402 
638	 0.341237798684984 
639	 0.341691298318358 
640	 0.342209448121312 
641	 0.342711349544255 
642	 0.343051139034442 
643	 0.343523260155483 
644	 0.343944864911817 
645	 0.344233078867435 
646	 0.344511099272727 
647	 0.344839876031322 
648	 0.34513141244482 
649	 0.345298363174142 
650	 0.345460187798525 
651	 0.345649233043219 
652	 0.345855711276331 
653	 0.346034564770927 
654	 0.34616271203344 
655	 0.346245532411873 
656	 0.346298742863108 
657	 0.346343528206982 
658	 0.346381809733057 
659	 0.346388454553484 
660	 0.34633309462159 
661	 0.346263526214638 
662	 0.346138376985164 
663	 0.345954938928042 
664	 0.345774817029357 
665	 0.345681535235188 
666	 0.345535850234177 
667	 0.345235491856712 
668	 0.345122465713528 
669	 0.344942343285665 
670	 0.344642244349368 
671	 0.344345515599295 
672	 0.3439723549619 
673	 0.343571790305964 
674	 0.343195549815356 
675	 0.342861848565319 
676	 0.342480518119787 
677	 0.342041318211236 
678	 0.341580626861467 
679	 0.34118277318393 
680	 0.340696372834358 
681	 0.340115575765076 
