Wavelength	MM_3100002.asd
350	 0.040486810166632 
351	 5.13478083285153E-02 
352	 5.09083257398228E-02 
353	 4.11132095311148E-02 
354	 4.69271918588198E-02 
355	 4.71359438740991E-02 
356	 4.64991824451868E-02 
357	 5.15530314225788E-02 
358	 4.98534729069239E-02 
359	 4.83393832577776E-02 
360	 4.95944596377711E-02 
361	 5.24663583839941E-02 
362	 5.15743016947427E-02 
363	 5.16104425381607E-02 
364	 5.39212455693856E-02 
365	 5.27769866328589E-02 
366	 5.13209273412275E-02 
367	 5.02642994657797E-02 
368	 0.049852936977116 
369	 5.15926803886355E-02 
370	 4.98826411645935E-02 
371	 4.86874796334446E-02 
372	 5.66692399355626E-02 
373	 5.71890119246962E-02 
374	 5.54427596095116E-02 
375	 0.055947404996538 
376	 0.057063662173241 
377	 5.56618606018275E-02 
378	 5.53090453696408E-02 
379	 5.91362720563413E-02 
380	 6.01752862978114E-02 
381	 5.72942908605975E-02 
382	 5.40559198948442E-02 
383	 0.056543847325904 
384	 5.76637818743653E-02 
385	 5.75951071891502E-02 
386	 5.73238316469257E-02 
387	 5.70355243209792E-02 
388	 0.059150257199071 
389	 0.062023231246621 
390	 6.29710421476857E-02 
391	 0.061554971035195 
392	 0.059957845781871 
393	 5.99164293777672E-02 
394	 6.22689503162127E-02 
395	 6.23419525316103E-02 
396	 6.20511820318126E-02 
397	 6.31242453481313E-02 
398	 6.47270728263006E-02 
399	 6.41344513674353E-02 
400	 6.40461733110121E-02 
401	 6.75476863246081E-02 
402	 6.79483335000837E-02 
403	 6.74471009835794E-02 
404	 6.70268166632382E-02 
405	 6.59263391576772E-02 
406	 6.66476542884972E-02 
407	 6.84267270456073E-02 
408	 6.96256554185038E-02 
409	 6.78866889342978E-02 
410	 6.75063104800135E-02 
411	 6.84094617365132E-02 
412	 6.86625542001401E-02 
413	 0.069587086693557 
414	 6.94637003190323E-02 
415	 0.06840604906074 
416	 6.91045803841513E-02 
417	 6.93826944131989E-02 
418	 6.97280256598533E-02 
419	 7.05986526159431E-02 
420	 0.070115284343989 
421	 6.97943318430121E-02 
422	 6.99922236543617E-02 
423	 7.02459482587365E-02 
424	 7.02909384209263E-02 
425	 7.03553383269919E-02 
426	 7.05947856189431E-02 
427	 7.09616873726483E-02 
428	 0.070878357326806 
429	 7.07446649537141E-02 
430	 7.10805862369302E-02 
431	 7.13143846832402E-02 
432	 7.12702726898819E-02 
433	 7.10464375512844E-02 
434	 0.070967747765501 
435	 7.11116757292179E-02 
436	 7.14898800433212E-02 
437	 0.071954720305626 
438	 7.20105804472352E-02 
439	 7.19057452349968E-02 
440	 7.19742099954737E-02 
441	 7.24608330733856E-02 
442	 7.25324240003344E-02 
443	 7.25456024743216E-02 
444	 7.26992361421091E-02 
445	 0.072766712496966 
446	 7.29536431761878E-02 
447	 7.31735076790624E-02 
448	 7.32850627327263E-02 
449	 7.32242163659456E-02 
450	 7.36626006525904E-02 
451	 7.42918154299175E-02 
452	 7.40582781528527E-02 
453	 7.41771081796959E-02 
454	 7.44917935559668E-02 
455	 7.46908052388985E-02 
456	 7.46928697610181E-02 
457	 7.45856035115031E-02 
458	 7.47022792888528E-02 
459	 7.53080344194099E-02 
460	 7.53479154264504E-02 
461	 7.51584450822165E-02 
462	 7.51935350338821E-02 
463	 0.075898991856081 
464	 0.075954345304912 
465	 7.58281144482718E-02 
466	 7.62046249100492E-02 
467	 7.64593109444979E-02 
468	 7.67169598574426E-02 
469	 0.07688808911148 
470	 7.67402546919039E-02 
471	 7.67322841768949E-02 
472	 7.68472988962191E-02 
473	 7.70205556717006E-02 
474	 7.73103931804233E-02 
475	 7.74969913042461E-02 
476	 7.75687542879807E-02 
477	 7.76150901771863E-02 
478	 7.76598362521837E-02 
479	 7.77761444868208E-02 
480	 7.79731314134146E-02 
481	 7.81729208611562E-02 
482	 7.83839571949525E-02 
483	 7.85098990699085E-02 
484	 7.85122603231653E-02 
485	 7.86798080745828E-02 
486	 7.88286879489637E-02 
487	 7.89021009660106E-02 
488	 7.89618113200192E-02 
489	 7.90360378063744E-02 
490	 7.91915590637522E-02 
491	 7.94216245207615E-02 
492	 7.95519610276571E-02 
493	 7.95049380154514E-02 
494	 7.94723683914224E-02 
495	 7.97169303228698E-02 
496	 7.99480297413199E-02 
497	 8.00681657446545E-02 
498	 8.01022908177949E-02 
499	 8.02259259101977E-02 
500	 8.02079352244601E-02 
501	 8.01948155203898E-02 
502	 8.03524952226682E-02 
503	 8.04307938899736E-02 
504	 8.04811497784652E-02 
505	 8.05497830826239E-02 
506	 8.06644927764114E-02 
507	 0.08075165091869 
508	 8.09295598088709E-02 
509	 8.11827897130553E-02 
510	 0.081022401776294 
511	 8.09131134224829E-02 
512	 0.080930003761654 
513	 0.080949163832242 
514	 8.10846840028438E-02 
515	 8.12112247475982E-02 
516	 0.08127935386451 
517	 8.14182228859824E-02 
518	 8.14519105338851E-02 
519	 8.14389759910719E-02 
520	 8.14899520342501E-02 
521	 8.15519269571059E-02 
522	 8.15892641332696E-02 
523	 8.16155552784833E-02 
524	 8.16931171387838E-02 
525	 8.17935168534625E-02 
526	 8.18875088599492E-02 
527	 8.19512523786164E-02 
528	 8.19813340820574E-02 
529	 8.19608629852242E-02 
530	 8.19535312055386E-02 
531	 8.20617865688067E-02 
532	 8.21953076996196E-02 
533	 8.22761871062819E-02 
534	 0.08229094438699 
535	 0.082343684131215 
536	 8.24481654658682E-02 
537	 8.25276984010414E-02 
538	 8.24994910530581E-02 
539	 8.25219742821146E-02 
540	 0.08256024682411 
541	 8.25914699076925E-02 
542	 8.26285208209357E-02 
543	 8.27421373229283E-02 
544	 0.082847541222491 
545	 8.28638717506603E-02 
546	 8.29128633305365E-02 
547	 8.29090678595805E-02 
548	 8.28995885649929E-02 
549	 8.30320150338816E-02 
550	 8.30758221577274E-02 
551	 8.30647761711059E-02 
552	 8.30883823814515E-02 
553	 8.32703916838116E-02 
554	 8.33102609477691E-02 
555	 0.083280483627105 
556	 8.34225832335814E-02 
557	 8.35486921368081E-02 
558	 8.36552486601873E-02 
559	 8.37535799188718E-02 
560	 0.083844242892306 
561	 8.39176358814447E-02 
562	 8.39922221720615E-02 
563	 8.40842032411026E-02 
564	 8.41489566034892E-02 
565	 0.084159060207486 
566	 8.41361978242944E-02 
567	 8.41539575436082E-02 
568	 8.43094180277638E-02 
569	 8.45089510949952E-02 
570	 8.46582544530407E-02 
571	 8.48313666502002E-02 
572	 8.50473107420682E-02 
573	 8.52400848195447E-02 
574	 8.52989291135829E-02 
575	 8.53617416459614E-02 
576	 8.54400192783486E-02 
577	 8.55183240410363E-02 
578	 8.55640245565045E-02 
579	 8.56609583669909E-02 
580	 8.56806995054968E-02 
581	 8.54788438133732E-02 
582	 8.54748986777465E-02 
583	 8.55075420750218E-02 
584	 8.55064576017134E-02 
585	 8.56036709625845E-02 
586	 0.085777477661921 
587	 8.59362050729081E-02 
588	 8.60212671777079E-02 
589	 8.62257633615079E-02 
590	 8.64121903184037E-02 
591	 8.65457821061738E-02 
592	 0.086695515336924 
593	 8.68562850585569E-02 
594	 8.70204216371147E-02 
595	 8.71653837479081E-02 
596	 8.72373799860268E-02 
597	 8.72525480752348E-02 
598	 8.72163998913195E-02 
599	 8.71426533565303E-02 
600	 8.71534426496207E-02 
601	 8.71824101958337E-02 
602	 8.71825336226859E-02 
603	 0.087176676501946 
604	 0.087254255760146 
605	 8.73513892006313E-02 
606	 8.73709411889367E-02 
607	 8.73689061080289E-02 
608	 8.74153050693291E-02 
609	 8.75259017015074E-02 
610	 8.76529489311638E-02 
611	 8.76868951786677E-02 
612	 8.76915662497862E-02 
613	 8.77309762977032E-02 
614	 8.77019426803287E-02 
615	 8.77038437040574E-02 
616	 8.77311439207398E-02 
617	 8.77135023878144E-02 
618	 8.77638672189778E-02 
619	 8.77796702215194E-02 
620	 8.77230083687671E-02 
621	 0.087765082253288 
622	 8.78096556731239E-02 
623	 8.78223251745982E-02 
624	 8.78081536730172E-02 
625	 0.087884358258581 
626	 8.79198996352023E-02 
627	 8.78814379612009E-02 
628	 0.087888764030286 
629	 8.79016411660869E-02 
630	 8.79197571786117E-02 
631	 8.79471821529912E-02 
632	 8.79744598377031E-02 
633	 8.79830644152206E-02 
634	 8.79954735639432E-02 
635	 0.088059556498441 
636	 8.80613658625134E-02 
637	 8.80827140730163E-02 
638	 8.81627748213176E-02 
639	 8.81475340488964E-02 
640	 0.088155446641637 
641	 8.81959856264558E-02 
642	 0.088230144738615 
643	 8.82592170111548E-02 
644	 8.82716470707031E-02 
645	 8.82748096450129E-02 
646	 8.83036440328467E-02 
647	 8.83501914255285E-02 
648	 8.83850413181781E-02 
649	 8.83842218007891E-02 
650	 8.83629300334809E-02 
651	 8.84410486646226E-02 
652	 8.85445237161646E-02 
653	 8.84526037029234E-02 
654	 8.84759031823959E-02 
655	 8.85297778773482E-02 
656	 8.85243556476858E-02 
657	 8.85380364470599E-02 
658	 8.85909316113877E-02 
659	 8.86619257282865E-02 
660	 8.87094747610724E-02 
661	 8.87309895201973E-02 
662	 8.87420254568968E-02 
663	 8.87671211817666E-02 
664	 8.88424237384263E-02 
665	 8.88679372277004E-02 
666	 8.88467087190042E-02 
667	 8.88215815855156E-02 
668	 8.88549691076018E-02 
669	 8.88919151215849E-02 
670	 8.89153115740424E-02 
671	 0.088943093998388 
672	 8.89863486149382E-02 
673	 8.90185603734764E-02 
674	 8.90302120154136E-02 
675	 8.90701954668002E-02 
676	 8.90897976038148E-02 
677	 8.90965869874987E-02 
678	 0.08911885224424 
679	 8.91417851316174E-02 
680	 8.91726308213352E-02 
681	 8.92121426682366E-02 
682	 8.92507143158254E-02 
683	 8.92928905858706E-02 
684	 0.089342361089544 
685	 8.93880402675886E-02 
686	 8.93580327945231E-02 
687	 8.93855182396829E-02 
688	 8.94648410077977E-02 
689	 8.94913877833102E-02 
690	 8.94687155902774E-02 
691	 8.94592948005716E-02 
692	 8.94915433967592E-02 
693	 8.95098520858782E-02 
694	 8.95155905471808E-02 
695	 8.95103802176418E-02 
696	 8.95037285358898E-02 
697	 8.95297493212188E-02 
698	 8.95794167615176E-02 
699	 8.96142989346982E-02 
700	 8.95750449688874E-02 
701	 0.089628412920775 
702	 8.97042869245058E-02 
703	 0.089713049258338 
704	 8.96499004953332E-02 
705	 8.96466265492041E-02 
706	 8.96783684136668E-02 
707	 8.96526703880799E-02 
708	 8.96817250341349E-02 
709	 8.97163081165383E-02 
710	 8.97181071018077E-02 
711	 8.96873460701585E-02 
712	 8.96954042379345E-02 
713	 8.97102543018342E-02 
714	 8.96937353405553E-02 
715	 8.97088214744995E-02 
716	 8.97142329084129E-02 
717	 8.96878787590084E-02 
718	 8.96326784650328E-02 
719	 8.96505760896639E-02 
720	 8.96771445521913E-02 
721	 8.96649029299133E-02 
722	 8.96474180791211E-02 
723	 8.96230781619755E-02 
724	 8.95998323112639E-02 
725	 8.95849234672063E-02 
726	 8.95691231657079E-02 
727	 8.95672918096179E-02 
728	 8.95644846372053E-02 
729	 8.95212998835547E-02 
730	 0.089485420202364 
731	 8.94589337220141E-02 
732	 8.94417800835498E-02 
733	 8.94557059963826E-02 
734	 8.94447883761932E-02 
735	 8.93888735822321E-02 
736	 8.93013845028547E-02 
737	 8.92840913360226E-02 
738	 8.92648355583379E-02 
739	 8.92272194571305E-02 
740	 8.92277383538399E-02 
741	 8.92024651328031E-02 
742	 8.91673481168882E-02 
743	 0.089137921012524 
744	 8.90767016181431E-02 
745	 8.90313980152729E-02 
746	 8.90136374848791E-02 
747	 8.90080503913514E-02 
748	 0.088952864035642 
749	 8.88941586219069E-02 
750	 8.88581890343741E-02 
751	 8.88341555875675E-02 
752	 8.87782028755387E-02 
753	 8.87106956104864E-02 
754	 8.86604215732963E-02 
755	 8.86341283732906E-02 
756	 8.85947483727334E-02 
757	 8.85512458855895E-02 
758	 8.85317623080011E-02 
759	 8.85168357269956E-02 
760	 8.84587990994006E-02 
761	 8.83754396177687E-02 
762	 8.83655412684048E-02 
763	 8.83383769579704E-02 
764	 8.82941447215535E-02 
765	 8.82526476755745E-02 
766	 8.82282363651998E-02 
