Wavelength	MM_3200003.asd
350	 3.84826016225926E-02 
351	 3.76476356625135E-02 
352	 3.03643376413262E-02 
353	 2.12817689890917E-02 
354	 1.82892006238649E-02 
355	 0.025001926777019 
356	 3.31183583401409E-02 
357	 3.45571929292511E-02 
358	 3.44757728573707E-02 
359	 2.98201078301286E-02 
360	 2.63708284601749E-02 
361	 3.35137905950126E-02 
362	 3.48605326388439E-02 
363	 0.035019837886066 
364	 3.59103079457676E-02 
365	 3.07171998298163E-02 
366	 2.88733748967539E-02 
367	 2.93592023795143E-02 
368	 2.99148548911956E-02 
369	 3.72314185113353E-02 
370	 3.65097280308049E-02 
371	 3.02407420339452E-02 
372	 3.19931510089258E-02 
373	 3.53385009970294E-02 
374	 3.60373045449633E-02 
375	 3.43277053410749E-02 
376	 3.77043376349292E-02 
377	 3.81129846530225E-02 
378	 3.71651581582417E-02 
379	 0.038055773792324 
380	 3.77929938564903E-02 
381	 3.60082731292462E-02 
382	 0.035933019261265 
383	 4.20848454782931E-02 
384	 4.07433948392834E-02 
385	 3.87725791148814E-02 
386	 4.06600975833428E-02 
387	 4.06758657979637E-02 
388	 0.040413311275739 
389	 3.97963463748086E-02 
390	 3.88960078666631E-02 
391	 4.04428376171493E-02 
392	 4.15752779895024E-02 
393	 0.041936452756439 
394	 4.33858013038486E-02 
395	 4.44658855695014E-02 
396	 4.61170010833498E-02 
397	 0.048132105958556 
398	 4.67234548626638E-02 
399	 4.69603915005653E-02 
400	 4.88494088207725E-02 
401	 5.02154725219291E-02 
402	 4.82037873252098E-02 
403	 4.79523655964499E-02 
404	 5.01544806023564E-02 
405	 5.07067667398922E-02 
406	 5.01316730142522E-02 
407	 4.99820077551028E-02 
408	 5.08968421309729E-02 
409	 5.05216869872139E-02 
410	 5.08403162123171E-02 
411	 5.17312608039919E-02 
412	 5.21439694322895E-02 
413	 5.20325545416942E-02 
414	 5.18928669549298E-02 
415	 5.20839727717529E-02 
416	 5.27420526135295E-02 
417	 5.28984633831081E-02 
418	 5.31515671257317E-02 
419	 5.39626454968853E-02 
420	 5.39986423094052E-02 
421	 5.38126361123963E-02 
422	 5.39123426348576E-02 
423	 0.054601034491118 
424	 5.45387914547371E-02 
425	 5.45620732464109E-02 
426	 5.50783944898813E-02 
427	 5.51879508927773E-02 
428	 5.57746388623641E-02 
429	 5.60980590059018E-02 
430	 5.54176049525049E-02 
431	 5.55664826787434E-02 
432	 5.59927386767573E-02 
433	 5.62854491710134E-02 
434	 5.63249455337927E-02 
435	 5.69507186091498E-02 
436	 5.76523959999727E-02 
437	 5.78870309151394E-02 
438	 5.76427048416418E-02 
439	 5.78001763801094E-02 
440	 5.81188944330971E-02 
441	 5.79496826228106E-02 
442	 5.84034288031233E-02 
443	 5.88195461271597E-02 
444	 0.05887694267645 
445	 0.059013205023676 
446	 5.91526272237327E-02 
447	 5.92736770987071E-02 
448	 5.93641032965137E-02 
449	 5.93771977615433E-02 
450	 5.97583462646462E-02 
451	 6.03669706733709E-02 
452	 0.060577462542878 
