Wavelength	LMW_13_a00003.asd
350	 4.70903962006435E-02 
351	 5.14507317325198E-02 
352	 5.06721476555023E-02 
353	 4.34639462056753E-02 
354	 4.49529850570408E-02 
355	 4.45015048228196E-02 
356	 4.35837758301512E-02 
357	 4.49499998497647E-02 
358	 4.41390013498432E-02 
359	 4.29183337473895E-02 
360	 4.29871958921446E-02 
361	 4.50862408682501E-02 
362	 4.09529162602865E-02 
363	 3.98281993566082E-02 
364	 4.41695785593365E-02 
365	 0.042791308282954 
366	 4.04622079374095E-02 
367	 3.93191236512118E-02 
368	 4.00712137604369E-02 
369	 4.03696801179474E-02 
370	 4.30046878635785E-02 
371	 4.54414990672925E-02 
372	 4.22949924959505E-02 
373	 4.11460317925484E-02 
374	 4.20201787765886E-02 
375	 4.35328975382449E-02 
376	 0.043801934687911 
377	 4.35148366190184E-02 
378	 4.41474167288981E-02 
379	 0.046657349157097 
380	 4.95498519754197E-02 
381	 4.79834366734184E-02 
382	 4.48560706401086E-02 
383	 4.80151484181964E-02 
384	 4.94719539851248E-02 
385	 4.88353426018555E-02 
386	 4.75781137244332E-02 
387	 4.85371866521564E-02 
388	 4.91077463354831E-02 
389	 4.97536946243694E-02 
390	 5.13793782017504E-02 
391	 5.22358276075977E-02 
392	 5.30963243778511E-02 
393	 5.41340589648182E-02 
394	 5.49196284583417E-02 
395	 0.055137521334455 
396	 0.054782876401716 
397	 5.45241493268594E-02 
398	 0.056459450020265 
399	 0.058065537266622 
400	 5.92792149088765E-02 
401	 6.06753111512595E-02 
402	 6.10060777180165E-02 
403	 6.09387101155225E-02 
404	 6.14125297298291E-02 
405	 6.34019230662957E-02 
406	 0.06441019753755 
407	 6.48802666726411E-02 
408	 6.53293226525734E-02 
409	 6.46932194895683E-02 
410	 6.43315055132637E-02 
411	 6.49494540043495E-02 
412	 6.64885694692221E-02 
413	 6.63387478961719E-02 
414	 6.50577361817604E-02 
415	 6.38976878767856E-02 
416	 6.45893894916085E-02 
417	 6.40472948513813E-02 
418	 6.36311581597126E-02 
419	 6.44912823377828E-02 
420	 6.32513463530085E-02 
421	 6.20172218495989E-02 
422	 6.15631877383876E-02 
423	 6.16195111038553E-02 
424	 6.12549330258556E-02 
425	 6.05648554687307E-02 
426	 0.059803855293696 
427	 5.92251300363152E-02 
428	 5.85178420575262E-02 
429	 5.80242068783375E-02 
430	 5.80897697197552E-02 
431	 5.80407467570515E-02 
432	 0.058022108514488 
433	 5.82243211654986E-02 
434	 5.88170162671746E-02 
435	 5.94301566680027E-02 
436	 0.059948740320689 
437	 6.03868870566847E-02 
438	 6.08734134043443E-02 
439	 6.18129967396458E-02 
440	 6.30280978662281E-02 
441	 6.40767542367914E-02 
442	 0.065028127653072 
443	 6.61176638930532E-02 
444	 6.73045521499978E-02 
445	 6.81099768747628E-02 
446	 6.88639637559852E-02 
447	 6.97998445654351E-02 
448	 0.071003440134899 
449	 7.20868238184088E-02 
450	 0.073223696942597 
451	 7.43701512515484E-02 
452	 7.53114309599543E-02 
453	 7.63811529423507E-02 
454	 7.73018029036063E-02 
455	 7.80149464233675E-02 
456	 7.93074584684885E-02 
457	 0.080324424237154 
458	 8.11240039011794E-02 
459	 8.21348952485321E-02 
460	 8.31701400008499E-02 
461	 8.40227336592566E-02 
462	 8.47271336001329E-02 
463	 8.56495605442088E-02 
464	 8.64972952703149E-02 
465	 8.73531391078441E-02 
466	 8.83445844166883E-02 
467	 8.93805464750407E-02 
468	 9.02931168221778E-02 
469	 0.091071935490918 
470	 9.18403615789788E-02 
471	 9.27029013707308E-02 
472	 9.35172018652971E-02 
473	 9.42062180214467E-02 
474	 9.49485248325783E-02 
475	 9.56315070951372E-02 
476	 9.62704145571189E-02 
477	 0.09693539686916 
478	 0.097663565438381 
479	 9.84283601462597E-02 
480	 9.91824093877329E-02 
481	 9.98606785782886E-02 
482	 0.100513334144146 
483	 0.101121465635174 
484	 0.101675086786242 
485	 0.102280333234417 
486	 0.102843059900105 
487	 0.103303650688586 
488	 0.103652440079151 
489	 0.104099893134289 
490	 0.104626180799129 
491	 0.105122009814422 
492	 0.105350923824148 
493	 0.105666080808117 
494	 0.106070091553079 
495	 0.10641239795169 
496	 0.106776866487028 
497	 0.107055957992842 
498	 0.107282778272372 
499	 0.107734764669057 
500	 0.107890789367198 
501	 0.107940818542646 
502	 0.108184247493756 
503	 0.108410058989362 
504	 0.108563572055207 
505	 0.108641099270657 
506	 0.108684941538182 
507	 0.108788306431114 
508	 0.10897015616589 
509	 0.109206117138702 
510	 0.109432671015526 
511	 0.109526829760139 
512	 0.109491620586039 
513	 0.109421086580082 
514	 0.109489033096216 
515	 0.109653651158366 
516	 0.109828705640436 
517	 0.109904568123588 
518	 0.109930263891486 
519	 0.109935625947766 
520	 0.10993782418057 
521	 0.109868546761826 
522	 0.110055586082272 
523	 0.110387143829623 
524	 0.110291535401912 
525	 0.110241797004146 
526	 0.110321466593847 
527	 0.110479210746399 
528	 0.110534915562092 
529	 0.110586545742349 
530	 0.110620421045587 
531	 0.110569328654952 
532	 0.110656255816983 
533	 0.110756339185094 
534	 0.110797146376243 
535	 0.11092694189442 
536	 0.111036707689749 
537	 0.1110951181525 
538	 0.111121963095261 
539	 0.111262443614578 
540	 0.111376940305429 
541	 0.111433113850507 
542	 0.11156810839324 
543	 0.111745103433217 
544	 0.111907326707207 
545	 0.112026249512369 
546	 0.112227714357765 
547	 0.112346414032611 
548	 0.112438589693865 
549	 0.1127273173765 
550	 0.112742855888765 
551	 0.112791574560029 
552	 0.113090169602748 
553	 0.113246065383858 
554	 0.113434226916205 
555	 0.113661139578998 
556	 0.113853238170469 
557	 0.114016251780126 
558	 0.114218895385187 
559	 0.114494359764989 
560	 0.114810437121509 
561	 0.115082266209874 
562	 0.115337622938086 
563	 0.115624768390763 
564	 0.115848550176225 
565	 0.11608157004303 
566	 0.116391659277416 
567	 0.116826912450628 
568	 0.117244091032444 
569	 0.1175907175759 
570	 0.117866823179313 
571	 0.118142631485554 
572	 0.118474816961432 
573	 0.118868409500561 
574	 0.119285209364889 
575	 0.119665068697511 
576	 0.120105827802098 
577	 0.120631686378174 
578	 0.121039910091078 
579	 0.121504502669084 
580	 0.122062472857515 
581	 0.122678216656062 
582	 0.123258995238431 
583	 0.123764061316963 
584	 0.124168543726169 
585	 0.124453626092296 
586	 0.124879986601905 
587	 0.125421457576011 
