Wavelength	MM_3200006.asd
350	 0.036339183803445 
351	 4.20868905091989E-02 
352	 3.91732225703157E-02 
353	 2.78634566112795E-02 
354	 0.026773960806315 
355	 2.87816462745551E-02 
356	 3.26932038094153E-02 
357	 3.78697841656155E-02 
358	 4.14051079474534E-02 
359	 3.99851499696012E-02 
360	 3.55939862737316E-02 
361	 3.34573575205856E-02 
362	 3.41807983445814E-02 
363	 3.72248342986469E-02 
364	 3.93164363441536E-02 
365	 3.30634853696005E-02 
366	 0.027911421914071 
367	 0.027859939656357 
368	 3.30555732961436E-02 
369	 3.77762912696598E-02 
370	 3.62194684763336E-02 
371	 3.20980168242237E-02 
372	 3.45701137337045E-02 
373	 3.73663653655284E-02 
374	 3.74819399081606E-02 
375	 3.51663823252973E-02 
376	 3.53812357469322E-02 
377	 3.32951644545879E-02 
378	 3.30950028250329E-02 
379	 3.82411942800825E-02 
380	 3.83701520069504E-02 
381	 3.74437413051737E-02 
382	 0.037402886087217 
383	 3.82775388400477E-02 
384	 4.13443960878102E-02 
385	 4.23416230601737E-02 
386	 4.00755315035785E-02 
387	 4.04128386777645E-02 
388	 4.18199114596471E-02 
389	 4.26686573033409E-02 
390	 4.18251347359921E-02 
391	 4.08513161192984E-02 
392	 4.25560866584574E-02 
393	 0.04527166823971 
394	 4.41358506082186E-02 
395	 0.045473566859441 
396	 4.62895520586817E-02 
397	 4.49174287838756E-02 
398	 4.58084614327789E-02 
399	 4.64854239915705E-02 
400	 4.69791735895595E-02 
401	 4.79261878092013E-02 
402	 4.81257427789041E-02 
403	 4.89090192250283E-02 
404	 0.049557847007438 
405	 4.73995238425617E-02 
406	 4.86590202547853E-02 
407	 5.07686510671491E-02 
408	 5.08531322344215E-02 
409	 4.95668349440503E-02 
410	 4.98947832081108E-02 
411	 5.10031061028218E-02 
412	 0.050712202448179 
413	 5.16808054366261E-02 
414	 5.22853083689113E-02 
415	 5.20707173452802E-02 
416	 5.24827716454454E-02 
417	 5.37258027248205E-02 
418	 5.40654410661567E-02 
419	 5.26776448365937E-02 
420	 5.33792449181098E-02 
421	 5.35737088735186E-02 
422	 5.35550294920725E-02 
423	 5.51916122453477E-02 
424	 5.54064492132373E-02 
425	 0.055143428327562 
426	 5.52272764581262E-02 
427	 5.52801017548004E-02 
428	 5.55458106779491E-02 
429	 5.57860315192863E-02 
430	 5.57194196877961E-02 
431	 5.55512407075796E-02 
432	 5.58877588246566E-02 
433	 5.67088522705077E-02 
434	 5.73913231547186E-02 
435	 5.71838434065234E-02 
436	 5.68882058295553E-02 
437	 0.057130415412645 
438	 5.72172744416362E-02 
439	 5.75824763181136E-02 
440	 5.80189280615483E-02 
441	 5.81118958230485E-02 
442	 5.85422864879429E-02 
443	 5.88573659283096E-02 
444	 5.88268294085072E-02 
445	 5.86891692767993E-02 
446	 5.88647544420789E-02 
447	 5.92738750411158E-02 
448	 5.96199941359026E-02 
449	 5.94179725756876E-02 
450	 5.94299062573439E-02 
451	 5.98705101853893E-02 
452	 6.04213833570578E-02 
453	 6.04415381804555E-02 
454	 6.02459074798178E-02 
455	 6.02276615219311E-02 
456	 6.05471278169329E-02 
457	 6.07062328960005E-02 
458	 6.07754939966767E-02 
459	 6.10119175809652E-02 
460	 0.060874178534979 
461	 6.10384646305256E-02 
462	 6.15349835506222E-02 
463	 6.13434931440522E-02 
464	 6.16839147667435E-02 
465	 6.21149884256456E-02 
466	 6.20057669647089E-02 
467	 6.18557407812495E-02 
468	 6.20341293487455E-02 
469	 6.24027261777767E-02 
470	 6.24463672349756E-02 
471	 6.24798910491847E-02 
472	 6.25933982384153E-02 
473	 6.27596296297225E-02 
474	 6.27459256850003E-02 
475	 6.28607474284604E-02 
476	 6.29669269781183E-02 
477	 0.062817247071646 
478	 6.28759725297577E-02 
479	 6.30260300047891E-02 
480	 6.32066782494151E-02 
481	 6.35148996875904E-02 
482	 6.36920281260483E-02 
483	 6.37464032927276E-02 
484	 6.37922339139816E-02 
485	 6.40476163009817E-02 
486	 6.40434980246974E-02 
487	 6.39418311073832E-02 
488	 6.43760348336172E-02 
489	 6.45483168235917E-02 
490	 6.45036007844788E-02 
491	 6.44528490196971E-02 
492	 6.46565372971947E-02 
493	 6.46441042885783E-02 
494	 6.45444440843539E-02 
495	 6.47095332026598E-02 
496	 6.48299691640991E-02 
497	 6.49085725742844E-02 
498	 6.49736807403998E-02 
499	 0.065047971677147 
500	 0.065038781391033 
501	 6.50244092640255E-02 
502	 6.51137290054926E-02 
503	 6.53254292995945E-02 
504	 6.54734995062606E-02 
505	 6.55134956126699E-02 
506	 0.065537657022787 
507	 6.55984203348916E-02 
508	 6.56929223623581E-02 
509	 6.57683081801832E-02 
510	 6.56355248529592E-02 
511	 6.58157601604245E-02 
512	 6.60318386263161E-02 
513	 6.57089499667942E-02 
514	 6.57796166647027E-02 
515	 6.58921554795371E-02 
516	 6.58622608618937E-02 
517	 6.60532530364355E-02 
518	 6.61443536485282E-02 
519	 6.61281481834186E-02 
520	 6.61240806064938E-02 
521	 6.63566462264472E-02 
522	 6.64068725520957E-02 
523	 6.62638956595205E-02 
524	 6.63673990553023E-02 
525	 6.64226860404696E-02 
526	 6.64627695257355E-02 
527	 0.066527702498851 
528	 6.64316680642459E-02 
529	 0.066454896755705 
530	 0.06660614188299 
531	 6.67067970295224E-02 
532	 6.66370545818589E-02 
533	 6.66626642807271E-02 
534	 0.066865149955618 
535	 6.68213502945295E-02 
536	 6.68103577317871E-02 
537	 0.066871327942168 
538	 6.69485841010925E-02 
539	 6.69933222909588E-02 
540	 6.70378224061276E-02 
541	 6.70880947683395E-02 
542	 6.71050158700682E-02 
543	 6.71439621093862E-02 
544	 6.71990013117944E-02 
545	 6.72518722686587E-02 
546	 6.73275600500151E-02 
547	 6.72548158711388E-02 
548	 6.71641597181955E-02 
549	 6.74085475160721E-02 
550	 6.74670207853951E-02 
551	 0.067411589495589 
552	 6.74053336213463E-02 
553	 6.75668533191998E-02 
554	 6.76129806594223E-02 
555	 0.067602279530975 
556	 6.77436403688656E-02 
557	 6.78183820287392E-02 
558	 6.78659062792808E-02 
559	 6.79325038016206E-02 
560	 6.80286391749852E-02 
561	 6.80866371926505E-02 
562	 6.81347043264038E-02 
563	 6.82096396882565E-02 
564	 6.81870767492264E-02 
565	 6.82113358464798E-02 
566	 6.82860490902305E-02 
567	 6.82459050820915E-02 
568	 6.83349862875064E-02 
569	 0.068503608100113 
570	 6.86449236171549E-02 
571	 6.87094385103813E-02 
572	 0.068800044280355 
573	 6.89427658884546E-02 
574	 6.90998809676252E-02 
575	 6.91921270496879E-02 
576	 6.92462322789954E-02 
577	 6.92913524489695E-02 
578	 6.93162416233257E-02 
579	 6.93654393807345E-02 
580	 6.93811567361392E-02 
581	 6.92957590996505E-02 
582	 6.92976499745602E-02 
583	 6.93634636114566E-02 
584	 0.069431770916467 
585	 6.94120657965234E-02 
586	 6.95145223739394E-02 
587	 6.96636730021159E-02 
588	 0.069738534560678 
589	 6.98206600041608E-02 
590	 6.99283416256177E-02 
591	 7.00561972253936E-02 
592	 7.01778819477454E-02 
593	 7.02498706808911E-02 
594	 7.03409854818431E-02 
595	 7.04844874315762E-02 
596	 0.07056082780991 
597	 7.06098670931953E-02 
598	 7.06342301181156E-02 
599	 7.06261369575006E-02 
600	 7.06512648879762E-02 
601	 7.06932831189888E-02 
602	 7.07141287935278E-02 
603	 7.06429161730581E-02 
604	 7.06876888006965E-02 
605	 7.08225168046971E-02 
606	 7.09308062568307E-02 
607	 7.09264474171267E-02 
608	 7.09144887599293E-02 
609	 7.09580445024872E-02 
610	 7.10560437950725E-02 
611	 7.10951685415398E-02 
612	 0.071107195735481 
613	 7.11390221214234E-02 
614	 7.11543042130575E-02 
615	 7.11621989568139E-02 
616	 7.11726728693422E-02 
617	 7.11974092068774E-02 
618	 7.12726822626245E-02 
619	 7.12941221160093E-02 
620	 7.12290326945463E-02 
621	 7.12400555159452E-02 
622	 7.12629551411457E-02 
623	 7.12827414751205E-02 
624	 7.13023455593823E-02 
625	 7.13385199003838E-02 
626	 7.13615285966811E-02 
627	 7.13693733300159E-02 
628	 7.14008240957799E-02 
629	 7.14314712467491E-02 
630	 7.14674766669939E-02 
631	 7.15024082491217E-02 
632	 7.14410351587418E-02 
633	 7.14288761392427E-02 
634	 7.14836868435516E-02 
635	 7.15158114754884E-02 
636	 7.15473447616212E-02 
637	 0.071568952021336 
638	 7.15772535803088E-02 
639	 0.07159175086579 
640	 0.071603415116152 
641	 7.16356574967262E-02 
