Wavelength	LMW_1300009.asd
350	 6.74049452877538E-02 
351	 5.68718877703252E-02 
352	 4.93608122630151E-02 
353	 4.82724175840723E-02 
354	 5.00465769007201E-02 
355	 5.02522569634171E-02 
356	 4.88231507143422E-02 
357	 4.81672389939737E-02 
358	 5.57754663578656E-02 
359	 5.39264335480877E-02 
360	 0.047502224777887 
361	 5.35473837258354E-02 
362	 4.88020170592703E-02 
363	 4.56141130693791E-02 
364	 5.02073756522866E-02 
365	 5.30838047127753E-02 
366	 4.97084227854869E-02 
367	 4.55127035228584E-02 
368	 4.67449545441035E-02 
369	 5.12388095778985E-02 
370	 5.08851893418121E-02 
371	 4.75139329257338E-02 
372	 4.91894521518269E-02 
373	 5.16299045815916E-02 
374	 5.28171539538875E-02 
375	 5.21483993818567E-02 
376	 5.09423649199985E-02 
377	 4.69041060855907E-02 
378	 4.53668342281097E-02 
379	 5.04390786058557E-02 
380	 5.23113632322165E-02 
381	 4.98638656688433E-02 
382	 4.77077365343589E-02 
383	 5.30872073587019E-02 
384	 5.20452572794963E-02 
385	 4.91747425679054E-02 
386	 4.90380812602152E-02 
387	 0.051159471843217 
388	 5.23748785610845E-02 
389	 5.18672587311385E-02 
390	 5.03555130987383E-02 
391	 5.09697175213749E-02 
392	 5.28787940851725E-02 
393	 5.46231647843133E-02 
394	 5.46102775484205E-02 
395	 5.41656112838767E-02 
396	 5.45888636197297E-02 
397	 5.58193897976185E-02 
398	 5.48777370407601E-02 
399	 5.44602065466262E-02 
400	 5.53887539597658E-02 
401	 5.70619049267015E-02 
402	 5.52217888588281E-02 
403	 5.46801954777872E-02 
404	 0.056362776421876 
405	 5.68539200781053E-02 
406	 0.057463634388715 
407	 5.83312469325819E-02 
408	 5.89016660727463E-02 
409	 5.69533748173068E-02 
410	 0.057204864581769 
411	 5.88171939366638E-02 
412	 5.86536640788581E-02 
413	 5.77431372643345E-02 
414	 5.71614289369217E-02 
415	 5.73016116424896E-02 
416	 5.77244144540391E-02 
417	 5.76446346323615E-02 
418	 5.77821536664915E-02 
419	 5.86613010186361E-02 
420	 5.89492825155278E-02 
421	 5.83714904087053E-02 
422	 5.77713885968901E-02 
423	 5.84099734278088E-02 
424	 0.057928331439802 
425	 5.71297815541178E-02 
426	 5.67483354649687E-02 
427	 5.66422725624232E-02 
428	 5.66870169601383E-02 
429	 5.66800275896778E-02 
430	 5.65078442330374E-02 
431	 5.66284587207127E-02 
432	 5.63172753501058E-02 
433	 5.58325157804799E-02 
434	 5.63458170191608E-02 
435	 0.056951137229268 
436	 5.69963837241178E-02 
437	 5.63668119897867E-02 
438	 0.056057711086833 
439	 5.63209893809253E-02 
440	 5.68919532389233E-02 
441	 5.72326596392218E-02 
442	 5.70569255148257E-02 
443	 0.057287959592445 
444	 5.79705591058113E-02 
445	 5.76536386853798E-02 
446	 5.77531423178792E-02 
447	 5.81876290165313E-02 
448	 5.85056166702611E-02 
449	 5.86222861926478E-02 
450	 0.058863820225271 
451	 5.92841113336361E-02 
452	 5.96843357471851E-02 
453	 5.98542565819438E-02 
454	 5.97576970547252E-02 
455	 5.95651602372827E-02 
456	 5.98613259663953E-02 
457	 6.01135906874079E-02 
458	 6.02587337178791E-02 
459	 6.04147445254236E-02 
460	 6.03381524489318E-02 
461	 6.03415574264163E-02 
462	 6.05734518685125E-02 
463	 6.08985452648748E-02 
464	 0.060966562618355 
465	 6.09727135981298E-02 
466	 6.11500548682657E-02 
467	 6.11867053493527E-02 
468	 6.12410689053375E-02 
469	 6.13347283106104E-02 
470	 6.13809898121318E-02 
471	 6.15472680900205E-02 
472	 6.16641896014087E-02 
473	 6.16518678055276E-02 
474	 6.17837603746723E-02 
475	 0.061800739151915 
476	 6.17403870955551E-02 
477	 6.17673677423583E-02 
478	 6.19558887849128E-02 
479	 6.20307366715034E-02 
480	 6.19619525807262E-02 
481	 6.20970975373926E-02 
482	 6.21076305309853E-02 
483	 6.21768219289725E-02 
484	 6.24772395937008E-02 
485	 6.25843356636947E-02 
486	 6.25808773443895E-02 
487	 6.25153447443511E-02 
488	 6.24142735707865E-02 
489	 0.062609309939256 
490	 0.062845306281686 
491	 6.28854268829045E-02 
492	 6.27842232526483E-02 
493	 6.27212820643406E-02 
