Wavelength	LMW_1100007.asd
350	 4.48884039828135E-02 
351	 4.74721090930344E-02 
352	 4.64928728335607E-02 
353	 3.99688430280459E-02 
354	 4.19878568553557E-02 
355	 4.57727187645597E-02 
356	 4.53956032102063E-02 
357	 4.02576852886982E-02 
358	 5.00496948297087E-02 
359	 4.62484587296605E-02 
360	 3.54506408161398E-02 
361	 4.40355803978091E-02 
362	 4.51054844612426E-02 
363	 4.07354867858003E-02 
364	 3.71788678979017E-02 
365	 4.15690404019125E-02 
366	 4.05112646668912E-02 
367	 3.79761700935331E-02 
368	 3.98873329049011E-02 
369	 4.00355013566613E-02 
370	 3.79494528249734E-02 
371	 3.56450707211814E-02 
372	 0.036460142221131 
373	 3.83744045858832E-02 
374	 4.00360435909591E-02 
375	 4.09612664323898E-02 
376	 4.21933459601982E-02 
377	 3.83875319272302E-02 
378	 3.73810347350836E-02 
379	 4.49199326300081E-02 
380	 4.11643934441413E-02 
381	 3.73885632509049E-02 
382	 3.86383792875218E-02 
383	 4.36156723504022E-02 
384	 4.46826763918274E-02 
385	 4.36040508098361E-02 
386	 4.28329081538488E-02 
387	 4.32775939298952E-02 
388	 4.35593105900404E-02 
389	 4.33879782647683E-02 
390	 4.29945350035364E-02 
391	 4.32074457504556E-02 
392	 0.043216647980898 
393	 4.37528350751671E-02 
394	 4.65197604443691E-02 
395	 4.59516742835801E-02 
396	 4.56098789284607E-02 
397	 4.74902383352643E-02 
398	 4.67162247040797E-02 
399	 4.80735035269736E-02 
400	 4.99989013945134E-02 
401	 4.93632640428198E-02 
402	 4.81226491317986E-02 
403	 4.76549104049626E-02 
404	 4.77477883336859E-02 
405	 4.67666121465386E-02 
406	 4.85857389632817E-02 
407	 5.05002053291859E-02 
408	 5.01313894212291E-02 
409	 4.88986777095831E-02 
410	 4.92102426527543E-02 
411	 5.01166417224039E-02 
412	 4.95499595658476E-02 
413	 5.02736535785891E-02 
414	 5.03462362300677E-02 
415	 4.93800997773028E-02 
416	 4.94366528178917E-02 
417	 4.94863582262876E-02 
418	 4.99156925070608E-02 
419	 5.09068660915458E-02 
420	 5.10084626707801E-02 
421	 5.02628415895644E-02 
422	 0.049512164954002 
423	 4.98605619340024E-02 
424	 0.049558426202167 
425	 0.049093888734729 
426	 4.89079845035165E-02 
427	 4.88182057403228E-02 
428	 4.88660777226425E-02 
429	 0.048804401511378 
430	 4.85241371317548E-02 
431	 4.91298320196099E-02 
432	 4.90610267700398E-02 
433	 4.83783947732646E-02 
434	 4.87197513018391E-02 
435	 4.89687712273084E-02 
436	 4.91427081619848E-02 
437	 4.93104724278538E-02 
438	 4.90696592978046E-02 
439	 4.88841660718486E-02 
440	 4.88453326255346E-02 
441	 4.88538946048669E-02 
442	 4.89505369637931E-02 
443	 4.90565363815311E-02 
444	 4.90255466453016E-02 
445	 4.85907052927085E-02 
446	 4.86844925195192E-02 
447	 4.90216055139699E-02 
448	 4.90850101875367E-02 
449	 0.048988818009341 
450	 4.92967077524514E-02 
451	 4.98086049509143E-02 
452	 4.97336711445608E-02 
453	 4.99187732054774E-02 
454	 4.98961776915292E-02 
455	 4.94753471709606E-02 
456	 4.97235408615428E-02 
457	 4.97798103614942E-02 
458	 4.96295556859222E-02 
459	 4.96080857105061E-02 
460	 4.96063530524061E-02 
461	 4.95165690943677E-02 
462	 4.93813935196657E-02 
463	 4.94516125181711E-02 
464	 4.95471255611167E-02 
465	 0.049661201758134 
466	 4.98056649343436E-02 
467	 4.99033810362095E-02 
468	 4.98141914546877E-02 
469	 4.96105703249091E-02 
470	 4.95320210234298E-02 
471	 4.96289407979317E-02 
472	 4.96244369789496E-02 
473	 4.94203464249804E-02 
474	 4.94659020890033E-02 
475	 0.049586218437289 
476	 4.95389446384297E-02 
477	 4.91677838180264E-02 
478	 4.91747565192586E-02 
479	 4.93529902017247E-02 
480	 0.049502532234984 
481	 4.95570959101224E-02 
482	 4.94978225496001E-02 
483	 4.93930252720807E-02 
484	 0.049320812161191 
485	 4.92766904007819E-02 
486	 4.92432278131387E-02 
487	 4.92106140835051E-02 
488	 4.91856834112453E-02 
489	 4.93622227246825E-02 
490	 4.95154470229254E-02 
491	 0.049506082539631 
492	 4.96102350283428E-02 
493	 4.94548655330987E-02 
494	 4.92040991172438E-02 
495	 4.92372572178695E-02 
496	 4.94919197865516E-02 
497	 4.94905781198122E-02 
498	 0.049220778213703 
499	 4.94112266069611E-02 
500	 4.94252978624688E-02 
501	 4.93842833091555E-02 
502	 4.95126831423829E-02 
503	 4.94990772490734E-02 
504	 4.93312478061039E-02 
505	 0.049145363119103 
506	 4.91824292654098E-02 
507	 0.049189521163886 
508	 4.92818433139333E-02 
509	 0.049487616695783 
510	 4.94077567382815E-02 
511	 4.93426220459361E-02 
512	 4.93363826748477E-02 
513	 4.93130316683756E-02 
514	 4.94267030869369E-02 
515	 0.049535041559264 
516	 4.95601382131249E-02 
517	 4.95925956465585E-02 
518	 4.95089955572655E-02 
519	 4.94428237188277E-02 
520	 4.95302174198569E-02 
521	 4.94564835427284E-02 
522	 4.94314349570239E-02 
523	 4.95176977302578E-02 
