Wavelength	LMW_2000000.asd
350	 4.73626387647805E-02 
351	 4.68761732007566E-02 
352	 4.91362695101704E-02 
353	 4.88654590049828E-02 
354	 4.08606403029427E-02 
355	 4.14373278990515E-02 
356	 4.56483174583644E-02 
357	 4.60049137765091E-02 
358	 4.84799480279398E-02 
359	 4.59959425811445E-02 
360	 4.27206175112215E-02 
361	 4.81849167870488E-02 
362	 4.54967875719094E-02 
363	 4.34373443143925E-02 
364	 4.63284616220416E-02 
365	 4.67906747842411E-02 
366	 4.63811183948262E-02 
367	 0.046864046475959 
368	 4.87065311559794E-02 
369	 4.64972324615731E-02 
370	 0.046944367033068 
371	 5.01064095925804E-02 
372	 5.15629005319252E-02 
373	 5.35664712152263E-02 
374	 5.36103287454498E-02 
375	 5.20147365956363E-02 
376	 5.51867987445701E-02 
377	 5.27134318988326E-02 
378	 5.18761039581293E-02 
379	 5.94707873582504E-02 
380	 5.78006442975285E-02 
381	 5.39746299658619E-02 
382	 5.35272582585536E-02 
383	 5.89416227596401E-02 
384	 5.88920446359373E-02 
385	 5.76264368585116E-02 
386	 5.88346383101705E-02 
387	 6.08447963080674E-02 
388	 6.16557565539031E-02 
389	 6.13442692133134E-02 
390	 6.09219954874978E-02 
391	 6.13195420670014E-02 
392	 6.50462836251418E-02 
393	 6.97983069552081E-02 
394	 6.97944724976478E-02 
395	 6.86989144255753E-02 
396	 6.95714626139274E-02 
397	 7.29866911975792E-02 
398	 0.074896894132875 
399	 7.50706937655199E-02 
400	 7.54781590122754E-02 
401	 7.79959485024997E-02 
402	 7.85779902158256E-02 
403	 7.93648238810809E-02 
404	 8.05243774439659E-02 
405	 7.99933362883935E-02 
406	 8.04248448434216E-02 
407	 8.25970076413321E-02 
408	 8.53619402626195E-02 
409	 8.36865027186234E-02 
410	 8.20420784043753E-02 
411	 8.24010994886047E-02 
412	 8.48305610090264E-02 
413	 8.56497240531938E-02 
414	 0.085219621771363 
415	 0.084646853703023 
416	 8.54134948571051E-02 
417	 0.085607008790941 
418	 8.54507558646241E-02 
419	 8.55366328761883E-02 
420	 8.59241557665098E-02 
421	 8.54213480007083E-02 
