Wavelength	LMW_12_00004.asd
350	 0.114134157128459 
351	 0.11535686066227 
352	 0.108090071940717 
353	 9.37666453389761E-02 
354	 0.108241475527897 
355	 0.112642876895937 
356	 0.108512841768003 
357	 0.106880756885418 
358	 0.111943371058109 
359	 0.114883196050712 
360	 0.113440588032765 
361	 0.110232686350432 
362	 0.107610315168489 
363	 0.109827797655302 
364	 0.115385732855989 
365	 0.11393664892337 
366	 0.113128536018539 
367	 0.11473349085199 
368	 0.118186667462289 
369	 0.121293864001023 
370	 0.119820071587273 
371	 0.116926546880957 
372	 0.119894554733553 
373	 0.121157376116441 
374	 0.123227285314202 
375	 0.12654234056853 
376	 0.12563657638271 
377	 0.124917131131095 
378	 0.125038109258361 
379	 0.12599995714831 
380	 0.130587187106825 
381	 0.131509837606184 
382	 0.130422728058956 
383	 0.134924378944072 
384	 0.134354906642414 
385	 0.134354360020036 
386	 0.137644912384085 
387	 0.13682447931883 
388	 0.138463315353671 
389	 0.140904874453991 
390	 0.141297494860308 
391	 0.144385316661936 
392	 0.146084737118102 
393	 0.146476185115184 
394	 0.149197764331143 
395	 0.151859874496549 
396	 0.1536268562719 
397	 0.154582989951789 
398	 0.156049267446755 
399	 0.158406478509962 
400	 0.16120231380486 
401	 0.163591968635613 
402	 0.164961963051945 
403	 0.166364062325444 
404	 0.16772983196355 
405	 0.167878266758509 
406	 0.168815852038129 
407	 0.171044730003784 
408	 0.173897569194307 
409	 0.174727865160499 
410	 0.174502079132123 
411	 0.174927379632933 
412	 0.177365643976463 
413	 0.178244512936372 
414	 0.178614849338193 
415	 0.179217095938739 
416	 0.179832732883381 
417	 0.17995052064965 
418	 0.180275656952937 
419	 0.181249948369157 
420	 0.181491281805416 
421	 0.181159105626056 
422	 0.18106891789145 
423	 0.182159420564993 
424	 0.182093122863507 
425	 0.181642690297718 
426	 0.181591801530073 
427	 0.182080254008552 
428	 0.181885025842339 
429	 0.181246444505528 
430	 0.180895767112746 
431	 0.181333591404961 
432	 0.181588910793905 
433	 0.18145061440377 
434	 0.181486385607524 
435	 0.181569391042926 
436	 0.181789882538692 
437	 0.182160722996819 
438	 0.182358400722203 
439	 0.183028164756441 
440	 0.184073877505883 
441	 0.185058481518318 
442	 0.186161123059489 
443	 0.187144136251634 
444	 0.187900124946592 
445	 0.188537362871574 
