Wavelength	LMW_12_00009.asd
350	 0.122593174421768 
351	 0.118828006223289 
352	 0.114660025559876 
353	 0.114033984713672 
354	 0.11169732421396 
355	 0.116294646466729 
356	 0.120526520633973 
357	 0.117091600304256 
358	 0.113742388021246 
359	 0.113816375019418 
360	 0.116183321535683 
361	 0.11676808197109 
362	 0.110886842758354 
363	 0.110245782376358 
364	 0.11743351793335 
365	 0.118303011555348 
366	 0.118034872352602 
367	 0.117185628506714 
368	 0.116171057165928 
369	 0.119186427268967 
370	 0.120850733652332 
371	 0.120160903609304 
372	 0.119349593918868 
373	 0.119562339503486 
374	 0.122522816030548 
375	 0.127201520193793 
376	 0.12805683338152 
377	 0.126206048018757 
378	 0.125256216001955 
379	 0.128131895452734 
380	 0.131849528724521 
381	 0.13238411512322 
382	 0.131292304932327 
383	 0.133942951757579 
384	 0.137459286992792 
385	 0.139633204080397 
386	 0.139978854487348 
387	 0.14081319512686 
388	 0.143378976374484 
389	 0.145034317769455 
390	 0.143623653082175 
391	 0.145761402460366 
392	 0.147425752661132 
393	 0.148397546420918 
394	 0.151724888577084 
395	 0.152797732083195 
396	 0.153983964728808 
397	 0.15668143877894 
398	 0.157629810909669 
399	 0.15946798798109 
400	 0.161943422607492 
401	 0.16388448638328 
402	 0.165501619171899 
403	 0.167006842492588 
404	 0.168447328452309 
405	 0.169741903993902 
406	 0.171646726043248 
407	 0.17343714722186 
408	 0.174496440356602 
409	 0.175143528248073 
410	 0.17558489277959 
411	 0.176316072646882 
412	 0.177789046035606 
413	 0.17946763051004 
414	 0.180472418181679 
415	 0.180524221879692 
416	 0.18002850299886 
417	 0.181214014737093 
418	 0.18283485779648 
419	 0.183295110906124 
420	 0.182936720923032 
421	 0.182260950760432 
422	 0.182096664156845 
423	 0.183222915194387 
424	 0.183902509048647 
425	 0.183783468704991 
426	 0.183183847576419 
427	 0.183251393532462 
428	 0.182767183214205 
429	 0.182165516421132 
430	 0.182141582379014 
431	 0.18186637471236 
432	 0.182012305012056 
433	 0.182442019608222 
434	 0.18224258624954 
435	 0.182441658578005 
436	 0.182958345018889 
437	 0.183476925757989 
438	 0.183556802378552 
439	 0.184472045193319 
440	 0.18573183933242 
441	 0.186156724995116 
442	 0.186824315981994 
443	 0.187729813087824 
444	 0.188687657187808 
445	 0.189397004306516 
446	 0.190462491811635 
447	 0.191771176272878 
448	 0.193002844391862 
449	 0.193970756794916 
450	 0.194726803579081 
451	 0.195600722784544 
452	 0.197070304218798 
453	 0.198131403004578 
454	 0.198671327947293 
455	 0.199016788250832 
456	 0.200159340512786 
457	 0.201177013974878 
458	 0.201923341908071 
459	 0.202610175498227 
460	 0.203271951686785 
461	 0.203905330521454 
462	 0.204517985574113 
463	 0.205140182825649 
464	 0.205743463140523 
465	 0.206303707458564 
466	 0.206814076700661 
467	 0.207313064385749 
468	 0.207886846142196 
469	 0.208466730880088 
470	 0.208880854150074 
471	 0.209437872459443 
472	 0.209866516739542 
