Wavelength	MM_3100006.asd
350	 6.07876301370988E-02 
351	 5.78492986213612E-02 
352	 4.67238354662231E-02 
353	 3.80029234053757E-02 
354	 4.52358968556636E-02 
355	 4.60246488441021E-02 
356	 4.23544649770515E-02 
357	 4.18765057155807E-02 
358	 4.84984989060907E-02 
359	 4.72852373542258E-02 
360	 0.04078672898157 
361	 4.20845617647733E-02 
362	 4.59151292477796E-02 
363	 4.82894698650224E-02 
364	 4.81991934287338E-02 
365	 0.049016722857809 
366	 4.88940434991005E-02 
367	 4.90029162652399E-02 
368	 5.01294139196264E-02 
369	 4.81485078875874E-02 
370	 4.91253911019533E-02 
371	 5.19670411669689E-02 
372	 5.11092934611398E-02 
373	 5.06445617896491E-02 
374	 5.06860712564792E-02 
375	 5.13869746280962E-02 
376	 5.41193429529161E-02 
377	 5.46104805357765E-02 
378	 5.47788183376017E-02 
379	 5.69561230414024E-02 
380	 5.68893464406471E-02 
381	 5.54015898046033E-02 
382	 5.56901129180011E-02 
383	 6.12468786350746E-02 
384	 5.75903823704654E-02 
385	 5.33891414258585E-02 
386	 5.51753383858294E-02 
387	 5.94505789261423E-02 
388	 6.02095276518748E-02 
389	 5.94363758341425E-02 
390	 6.06439494187224E-02 
391	 6.01532442307329E-02 
392	 0.060163684912874 
393	 0.061205691762306 
394	 6.22047930880023E-02 
395	 6.31114217394961E-02 
396	 6.40989766923191E-02 
397	 6.48085788668708E-02 
398	 6.32886133896045E-02 
399	 6.36100654372697E-02 
400	 0.065064101698967 
401	 6.54894340810898E-02 
402	 6.57448426297486E-02 
403	 6.56343427048282E-02 
404	 6.55900494272655E-02 
405	 6.66337567342047E-02 
406	 0.066918563801602 
407	 0.067311516093998 
408	 6.80433267250909E-02 
409	 6.60853187511574E-02 
410	 6.50323840211915E-02 
411	 6.58169105682226E-02 
412	 6.76735094609121E-02 
413	 6.79350639871468E-02 
414	 6.85601986121053E-02 
415	 6.97617135376225E-02 
416	 6.89832348278588E-02 
417	 6.91035752133534E-02 
418	 6.96308095355028E-02 
419	 6.96895059820254E-02 
420	 0.070169159951718 
421	 6.98390803553336E-02 
422	 6.94005049934688E-02 
423	 7.04935939417325E-02 
424	 7.05177612653864E-02 
425	 7.03446586384513E-02 
426	 7.05740859927377E-02 
427	 7.05001243007016E-02 
428	 7.02136261502998E-02 
429	 7.01170606884785E-02 
430	 7.05050115665333E-02 
431	 7.06285562597809E-02 
432	 7.04486925660509E-02 
433	 7.03559622434225E-02 
434	 7.10381862568088E-02 
435	 7.11022045112647E-02 
436	 7.08292886394801E-02 
437	 0.070741581144172 
438	 7.11115531385834E-02 
439	 7.13204366091195E-02 
440	 7.14263528545584E-02 
441	 7.17679165319985E-02 
442	 7.19406206173387E-02 
443	 7.20769481550983E-02 
444	 7.21713557691815E-02 
445	 7.19001513894374E-02 
446	 7.21698505152151E-02 
447	 7.25213812337539E-02 
448	 7.24300508294453E-02 
449	 7.29218365918532E-02 
450	 0.073280535976915 
451	 7.33938910583216E-02 
452	 7.36759463509949E-02 
453	 7.36335530150585E-02 
454	 7.36492498805545E-02 
455	 7.40087419191345E-02 
456	 7.44750175069723E-02 
457	 7.44306377080654E-02 
458	 7.42040646041818E-02 
459	 7.44634913813672E-02 
460	 0.074746524015967 
