Wavelength	MM_3400000.asd
350	 5.53880684035702E-02 
351	 5.59148111826129E-02 
352	 5.09915646192936E-02 
353	 4.37473860667045E-02 
354	 4.87913414716782E-02 
355	 5.22517215722054E-02 
356	 5.33187393885543E-02 
357	 5.47475411484279E-02 
358	 5.98211578375424E-02 
359	 5.81224789181933E-02 
360	 5.27117687290528E-02 
361	 5.40507170001474E-02 
362	 5.00486524148228E-02 
363	 4.89648928867873E-02 
364	 5.36883774034574E-02 
365	 5.53372463978446E-02 
366	 0.055953746312708 
367	 5.44561484047771E-02 
368	 5.12464133903821E-02 
369	 5.49987281464227E-02 
370	 5.52765887843066E-02 
371	 0.053169046288685 
372	 5.68425015764351E-02 
373	 5.61587083431394E-02 
374	 5.54513791032187E-02 
375	 5.73405711636751E-02 
376	 5.84444475812891E-02 
377	 5.75607536306166E-02 
378	 0.055725489123066 
379	 5.48898012918353E-02 
380	 5.74536858237447E-02 
381	 5.76342255559445E-02 
382	 5.68426847172521E-02 
383	 6.10865216692481E-02 
384	 5.92684446989022E-02 
385	 5.80922429734984E-02 
386	 6.09513138025875E-02 
387	 6.00026145492722E-02 
388	 6.08613525705593E-02 
389	 0.062063476117753 
390	 6.10076891767735E-02 
391	 6.05304629420481E-02 
392	 6.09923240855563E-02 
393	 6.24468934725671E-02 
394	 6.45990279788781E-02 
395	 6.38428817030831E-02 
396	 6.29794457553977E-02 
397	 6.42289375805171E-02 
398	 6.67253109170687E-02 
399	 6.64951385808457E-02 
400	 6.50414340950359E-02 
401	 6.53307991968514E-02 
402	 6.55412464770813E-02 
403	 6.52226379673731E-02 
404	 0.064482279903597 
405	 6.39083026410892E-02 
406	 6.51445873528891E-02 
407	 6.67773707991437E-02 
408	 6.69232714385253E-02 
409	 6.35137296963046E-02 
410	 6.32280505123526E-02 
411	 6.50338552871161E-02 
412	 0.064807360504593 
413	 6.53236163821468E-02 
414	 6.53144193095712E-02 
415	 6.46969551482768E-02 
416	 6.52962346359554E-02 
417	 6.53635799721312E-02 
418	 6.54371226932826E-02 
419	 6.60530621137483E-02 
420	 6.59023237152284E-02 
421	 0.064970401416896 
422	 6.46075513766445E-02 
423	 6.64984317817119E-02 
424	 6.62838647104599E-02 
425	 6.53780982109747E-02 
426	 0.065241376296607 
427	 6.61562280550382E-02 
428	 6.60437001179461E-02 
429	 6.54314533318982E-02 
430	 6.54461877104808E-02 
431	 6.55160586003507E-02 
432	 6.51597582112526E-02 
433	 6.47700266005973E-02 
434	 0.065467762526415 
435	 6.54685980802314E-02 
436	 6.52687938696617E-02 
437	 6.53623794162362E-02 
438	 6.49448274378688E-02 
439	 6.49692173699909E-02 
440	 6.53218725006599E-02 
441	 0.065407051018771 
442	 6.54985841508233E-02 
443	 6.53942226447568E-02 
444	 6.51969447866379E-02 
445	 6.55445184592174E-02 
446	 6.54827464246651E-02 
447	 0.065225225623199 
448	 6.52271603853311E-02 
449	 6.54249807335554E-02 
450	 6.56162889706253E-02 
451	 6.56612677983208E-02 
452	 6.54989081253975E-02 
453	 6.52942791268102E-02 
454	 6.53657256579362E-02 
455	 6.57021754002405E-02 
456	 6.54445521536932E-02 
457	 6.51931450074878E-02 
458	 6.50400595516053E-02 
459	 6.48941023980244E-02 
460	 6.50748973722198E-02 
461	 0.06521794326443 
462	 6.51363351577818E-02 
463	 6.49653456959313E-02 
464	 6.49727763149567E-02 
465	 6.51231656450888E-02 
466	 6.52713156360341E-02 
467	 6.52538327754564E-02 
468	 6.53055948240692E-02 
469	 6.53104894380994E-02 
470	 6.49232096573832E-02 
471	 6.49639973689854E-02 
472	 6.50676943555284E-02 
473	 6.49186187417605E-02 
474	 6.47830935466701E-02 
475	 6.47704132884093E-02 
476	 6.48277787028285E-02 
477	 6.48395251732094E-02 
478	 6.49134497322314E-02 
479	 6.48769808089971E-02 
480	 0.064758266029684 
481	 6.48885772645762E-02 
482	 0.065040237280278 
483	 6.50906660549389E-02 
484	 6.50120980274443E-02 
485	 6.50461791278916E-02 
486	 6.49080738140225E-02 
487	 6.47135273011957E-02 
488	 6.48748186520231E-02 
489	 6.48108620536825E-02 
490	 6.47659246775192E-02 
491	 6.49047916417541E-02 
492	 6.48324987435536E-02 
493	 6.48114091878053E-02 
494	 6.47622653480081E-02 
495	 6.45375064767119E-02 
496	 6.47516414143565E-02 
497	 0.06488105875906 
498	 6.47314621410365E-02 
499	 0.064750363785274 
500	 0.064768270701944 
501	 0.064716579427155 
502	 6.46176847390595E-02 
503	 6.48092507490585E-02 
504	 6.48132737296965E-02 
505	 6.46292847327978E-02 
506	 6.46915056622922E-02 
507	 6.46652314866494E-02 
508	 6.46206020762063E-02 
509	 6.46381523479786E-02 
510	 6.46121525246894E-02 
511	 6.46787133043453E-02 
512	 6.46987180514958E-02 
513	 6.44534512986974E-02 
514	 6.44035856447514E-02 
515	 6.44707869313583E-02 
516	 6.45418263414835E-02 
517	 6.45618157165919E-02 
518	 6.45039577737211E-02 
519	 6.44686511733794E-02 
520	 6.45425227087722E-02 
521	 6.45102153536597E-02 
522	 6.44152008208646E-02 
523	 6.43410011866445E-02 
524	 6.43915235130334E-02 
525	 6.43760875976958E-02 
526	 6.43023495543892E-02 
527	 6.42285942923057E-02 
528	 6.42094182670892E-02 
529	 6.42589924402778E-02 
530	 6.42926371202301E-02 
531	 6.41892927089007E-02 
532	 6.42141116517738E-02 
533	 6.42910345385198E-02 
534	 6.43194182948644E-02 
535	 6.42355719439282E-02 
536	 6.42294244883683E-02 
537	 6.43073973040375E-02 
538	 6.43876266042734E-02 
539	 6.43691249015583E-02 
540	 0.06428698509657 
541	 6.42350496680948E-02 
542	 6.43706399045393E-02 
543	 6.44050525835129E-02 
544	 6.43648136954875E-02 
545	 6.43583153518431E-02 
546	 6.44427416262816E-02 
547	 6.44962274341586E-02 
548	 6.44934893259326E-02 
549	 6.44958313768291E-02 
550	 6.45102562590063E-02 
551	 6.45097980206908E-02 
552	 6.45012550758796E-02 
553	 6.46106778581741E-02 
554	 6.46583631724261E-02 
555	 6.46710967057088E-02 
556	 6.47713516627083E-02 
557	 6.48787313368261E-02 
558	 6.49476736380541E-02 
559	 6.50124076315445E-02 
560	 6.52572299751965E-02 
561	 6.53170112530236E-02 
562	 6.53002252708683E-02 
563	 0.065431452199025 
564	 6.55789084177161E-02 
565	 6.57008667439972E-02 
566	 6.57756072398345E-02 
567	 6.58011768403304E-02 
568	 0.066000985048638 
569	 6.62458804225676E-02 
570	 6.64083902872862E-02 
571	 6.66829728996222E-02 
572	 6.69416316317516E-02 
573	 6.71556274389847E-02 
574	 6.73702744323285E-02 
575	 6.75987273307422E-02 
576	 6.78160269694057E-02 
577	 6.80284644958537E-02 
578	 6.83400452095625E-02 
579	 6.85838192075946E-02 
580	 6.87822859299042E-02 
581	 6.90355402354878E-02 
582	 6.93614036124781E-02 
583	 6.96175517865125E-02 
584	 6.97990011198607E-02 
585	 0.070114227350483 
586	 7.04298029241422E-02 
587	 0.070742321611144 
588	 7.10739744257907E-02 
589	 7.13932992811386E-02 
590	 7.17686182585771E-02 
591	 7.21794350834723E-02 
592	 7.25291960144193E-02 
593	 7.29171064282269E-02 
594	 0.073302153424071 
595	 0.073647037325383 
596	 7.40051453240605E-02 
597	 7.43064169642014E-02 
598	 7.45473237727181E-02 
599	 7.47674755593476E-02 
600	 7.50162007893612E-02 
601	 7.52815514217781E-02 
602	 7.55351655024159E-02 
603	 7.57318961732533E-02 
604	 7.59543351497551E-02 
605	 7.62160961826533E-02 
606	 7.64911850075413E-02 
607	 7.66876355554806E-02 
608	 7.69151492639855E-02 
609	 7.71999886963302E-02 
610	 7.74596778586137E-02 
611	 7.76013502515723E-02 
612	 7.77390349269349E-02 
613	 7.79561490530275E-02 
614	 7.80479313370293E-02 
615	 7.81198993687608E-02 
616	 7.82229592060803E-02 
617	 7.83631622753174E-02 
618	 7.85180588557177E-02 
619	 7.86188957254939E-02 
620	 7.86614063662048E-02 
621	 7.87972429461555E-02 
622	 7.88932586013553E-02 
623	 7.89369580327345E-02 
624	 7.89745092000143E-02 
625	 7.90972582483684E-02 
626	 7.92065213490496E-02 
627	 7.92672814617078E-02 
628	 0.079349026151568 
629	 7.93945088395069E-02 
630	 7.94392052099451E-02 
631	 7.95186181831914E-02 
632	 7.95715937844153E-02 
633	 7.95932764244469E-02 
634	 7.96237558559136E-02 
635	 7.97285706286416E-02 
636	 7.97801424483599E-02 
637	 7.98092344718686E-02 
638	 0.079855339004285 
639	 7.99038998737163E-02 
640	 7.99987645627585E-02 
641	 8.00943864716781E-02 
642	 8.01211451088858E-02 
643	 0.080178391728622 
644	 8.02350160383913E-02 
645	 8.02805329421363E-02 
646	 8.03529354758875E-02 
647	 8.04098464101547E-02 
648	 8.04632875851973E-02 
649	 8.05317940663299E-02 
650	 8.05872754023588E-02 
651	 8.06678540209006E-02 
652	 0.080762457539133 
653	 8.08211422691705E-02 
654	 8.09212975922217E-02 
655	 8.09962495486934E-02 
656	 8.10175986058053E-02 
657	 0.081118188619457 
658	 8.12227347206864E-02 
659	 8.13026564629996E-02 
660	 8.13586989170814E-02 
661	 0.08144516391341 
662	 8.15452772934724E-02 
663	 8.16556559303463E-02 
664	 8.18059552913696E-02 
665	 8.18738154088447E-02 
666	 0.081922105186499 
667	 8.20329266039811E-02 
668	 8.21183785000907E-02 
669	 8.22528934454755E-02 
670	 8.24046868171348E-02 
671	 8.24615557162776E-02 
672	 0.082538504049339 
673	 8.26800225693151E-02 
674	 0.082871005570295 
675	 8.29948282105223E-02 
676	 8.30632231874558E-02 
677	 8.31352680772749E-02 
678	 8.32768472562518E-02 
679	 8.34150521707464E-02 
680	 8.35334286282908E-02 
681	 8.36375347163211E-02 
682	 8.37542130904867E-02 
683	 8.39077952242056E-02 
684	 8.40528931251168E-02 
685	 8.41599362108814E-02 
686	 8.43300004132442E-02 
687	 8.44852417449708E-02 
688	 8.46104571069254E-02 
689	 8.47373470498543E-02 
690	 8.48692520467921E-02 
691	 8.50134667296407E-02 
692	 8.51747183428264E-02 
693	 8.53595131527013E-02 
694	 8.54954175739115E-02 
695	 8.56185537358859E-02 
696	 8.57817171412449E-02 
697	 8.58775117143652E-02 
698	 0.086017099930965 
699	 8.62009944000972E-02 
700	 8.63070351734513E-02 
701	 8.64757328392831E-02 
702	 8.66395625235882E-02 
703	 8.67409837345538E-02 
704	 8.68720485092096E-02 
705	 8.70318718711528E-02 
706	 0.087193477361373 
707	 8.73252570868332E-02 
708	 8.74992686437516E-02 
709	 8.76841507287715E-02 
710	 8.78328735004398E-02 
711	 8.78890037368249E-02 
712	 8.80615606167073E-02 
713	 8.82430981510607E-02 
714	 8.83125946031623E-02 
715	 8.84632030249847E-02 
716	 8.86060187625989E-02 
717	 8.87141930006232E-02 
718	 8.88142270322449E-02 
719	 8.89543340931567E-02 
720	 8.91010252505863E-02 
721	 8.92187141729337E-02 
722	 8.92865265665442E-02 
723	 8.94046538260912E-02 
724	 8.95376812611968E-02 
725	 8.96212925847185E-02 
726	 8.97082722441019E-02 
727	 8.97993187923088E-02 
728	 8.98859719782939E-02 
729	 8.99548992468822E-02 
730	 9.00364200244081E-02 
731	 9.01044453399866E-02 
732	 9.01528550500302E-02 
733	 9.02534107028066E-02 
734	 9.03138508392574E-02 
735	 9.03519312070463E-02 
736	 9.04155147968416E-02 
737	 9.04311388516734E-02 
738	 9.04438026970204E-02 
739	 9.04825336092391E-02 
740	 9.05475211806877E-02 
741	 9.05922399786223E-02 
742	 9.06054200201999E-02 
743	 9.05949232772149E-02 
744	 9.05932184627753E-02 
745	 9.05869251723313E-02 
746	 0.090576060178696 
747	 0.090563841551643 
748	 9.05309920160763E-02 
749	 9.05031859875171E-02 
750	 9.04920478353656E-02 
751	 9.04870894675093E-02 
752	 9.04631827495568E-02 
753	 9.04175604267879E-02 
754	 9.03597883777287E-02 
755	 9.03117990306617E-02 
756	 0.090292041684886 
757	 9.02712309784948E-02 
758	 9.02056627942055E-02 
759	 9.01497494605314E-02 
760	 9.00732293700608E-02 
761	 0.089989395250486 
762	 8.99725033733262E-02 
763	 8.99190549796944E-02 
764	 8.98284338174391E-02 
765	 8.97327202173826E-02 
766	 8.96828600318826E-02 
767	 8.96214368692436E-02 
768	 8.95341720170977E-02 
