Wavelength	MM_3500002.asd
350	 4.14016415288527E-02 
351	 0.044441768939343 
352	 0.043017739652445 
353	 3.87841484623216E-02 
354	 4.07378539200043E-02 
355	 3.43377910736907E-02 
356	 3.05975017469036E-02 
357	 0.039677968052717 
358	 0.045266348309866 
359	 4.22489871146178E-02 
360	 3.65811722142356E-02 
361	 3.90964502172417E-02 
362	 3.30175783026629E-02 
363	 3.21127817442498E-02 
364	 3.87523163779356E-02 
365	 3.16323615888277E-02 
366	 3.13608412147909E-02 
367	 3.40722037835701E-02 
368	 3.26528385868095E-02 
369	 3.53626675050564E-02 
370	 3.59550050139729E-02 
371	 3.47709869755581E-02 
372	 3.63772937246815E-02 
373	 3.63492104416267E-02 
374	 3.64928099762773E-02 
375	 3.75173145569169E-02 
376	 3.69865005878118E-02 
377	 0.033846290536407 
378	 3.32508582031538E-02 
379	 3.86959788019548E-02 
380	 3.97756518926057E-02 
381	 3.64776688867599E-02 
382	 3.41689161942059E-02 
383	 4.04005864776338E-02 
384	 4.06070437818592E-02 
385	 3.77273882044512E-02 
386	 0.036234978043458 
387	 3.85498816214827E-02 
388	 4.03146564462022E-02 
389	 4.05214151826401E-02 
390	 3.97402687773785E-02 
391	 4.00974778902063E-02 
392	 4.01292486326578E-02 
393	 4.11096064192859E-02 
394	 4.60916174667673E-02 
395	 4.62401715300075E-02 
396	 4.46960074999633E-02 
397	 4.48827946582124E-02 
398	 4.66668434767149E-02 
399	 4.67911425327372E-02 
400	 4.69353722280912E-02 
401	 0.049440115396442 
402	 4.91693614286022E-02 
403	 4.88309724902897E-02 
404	 4.96625060634484E-02 
405	 0.050913883654678 
406	 5.23069257053506E-02 
407	 5.35699766606144E-02 
408	 5.41248259820241E-02 
409	 5.21710686273384E-02 
410	 5.16899403967101E-02 
411	 0.05260155935493 
412	 5.30953015763407E-02 
413	 5.45248220149339E-02 
414	 5.48807493663591E-02 
415	 0.053950844364892 
416	 5.40656196406479E-02 
417	 5.40693327934592E-02 
418	 5.45203971629458E-02 
419	 0.055668040297397 
420	 5.55066715986823E-02 
421	 5.49879900475045E-02 
422	 5.47254800887534E-02 
423	 5.49679848980763E-02 
424	 0.054998324170073 
425	 5.48805897392851E-02 
426	 5.46463738164401E-02 
427	 0.053991047613472 
428	 0.053848783968199 
429	 5.36801707757096E-02 
430	 5.28505963316904E-02 
431	 5.27925302589695E-02 
432	 5.28036566414034E-02 
433	 5.27130612831202E-02 
434	 5.29353508497193E-02 
435	 5.29147227788681E-02 
436	 5.29848747573751E-02 
437	 5.33220327337372E-02 
438	 5.32177440413147E-02 
439	 5.31364845153857E-02 
440	 5.33872744860105E-02 
441	 0.0540668052334 
442	 5.42692865518061E-02 
443	 5.45366345658416E-02 
444	 0.054956856242122 
445	 5.46840965457234E-02 
446	 5.49951910838208E-02 
447	 5.56393591590303E-02 
448	 5.60586197552675E-02 
449	 5.64286938889458E-02 
450	 0.056965976832738 
451	 5.75030600469833E-02 
452	 5.75893668836639E-02 
453	 5.76873628561471E-02 
454	 5.78645901043644E-02 
455	 5.80587395549683E-02 
456	 5.80508991804583E-02 
457	 5.81882354711578E-02 
458	 5.84572032760743E-02 
459	 5.86636560461804E-02 
460	 5.86474952017522E-02 
461	 5.86183972669639E-02 
462	 5.87308004577612E-02 
463	 5.90138315969604E-02 
464	 5.93488164572648E-02 
465	 0.059516073306972 
466	 5.94352169050918E-02 
467	 5.96523976411481E-02 
468	 5.98636332542244E-02 
469	 5.99469743283218E-02 
470	 5.99575470454751E-02 
471	 6.00572091084399E-02 
472	 0.060166481769797 
473	 6.02117830812687E-02 
474	 0.060242636677616 
475	 6.01849989598826E-02 
476	 6.01345528460618E-02 
477	 6.02232786642288E-02 
478	 6.02492315081894E-02 
479	 6.03750595015845E-02 
480	 6.05352605786186E-02 
481	 6.03031587215569E-02 
482	 6.03025463788796E-02 
483	 6.04832977562005E-02 
484	 6.06215403612855E-02 
485	 6.06288540168333E-02 
486	 6.06556418805317E-02 
487	 6.06773675864468E-02 
488	 6.05428551345694E-02 
489	 6.05999639605622E-02 
490	 6.07515283083721E-02 
491	 6.08639799468448E-02 
492	 6.09307957555232E-02 
493	 6.08707804510726E-02 
494	 6.07994786164143E-02 
495	 6.09022215172167E-02 
496	 6.11274393300652E-02 
497	 0.061187847525138 
498	 6.10827513363286E-02 
499	 6.12653113846525E-02 
500	 6.13312031374451E-02 
501	 6.12374536368769E-02 
502	 6.10814753230457E-02 
503	 6.10432957118089E-02 
504	 6.11898947750758E-02 
505	 6.13889778774027E-02 
506	 6.13560004100355E-02 
507	 6.13873740435215E-02 
508	 6.14991399227704E-02 
509	 6.15961222958232E-02 
510	 6.14048121162402E-02 
511	 6.14049092629003E-02 
512	 6.15350399089983E-02 
513	 6.14845835456886E-02 
514	 6.15576574879166E-02 
515	 6.16435829832501E-02 
516	 6.16709524038774E-02 
517	 6.17189034741196E-02 
518	 6.16542091547838E-02 
519	 6.16188762235129E-02 
520	 6.17651684189129E-02 
521	 6.18107544754452E-02 
522	 6.18480015680138E-02 
523	 6.18553361295219E-02 
524	 6.16783110356831E-02 
525	 6.17439213370904E-02 
526	 6.18778686953601E-02 
527	 6.18734115634505E-02 
528	 6.18728742055048E-02 
529	 6.18976888996651E-02 
530	 6.19553373401496E-02 
531	 6.20340842071634E-02 
532	 6.20281232456433E-02 
533	 6.20166669908872E-02 
534	 6.20598140550685E-02 
535	 6.21299355090168E-02 
536	 6.21597395695448E-02 
537	 6.21825432555613E-02 
538	 6.22649576750993E-02 
539	 6.23921150045295E-02 
540	 0.062484149919363 
541	 6.25179747964581E-02 
542	 6.25493165046136E-02 
543	 0.062590637365708 
544	 6.26513057886236E-02 
545	 6.27294520709669E-02 
546	 6.27976071932992E-02 
547	 6.28376779500287E-02 
548	 0.06290492980768 
549	 6.30995361996835E-02 
550	 6.31464212732416E-02 
551	 0.06315593354092 
552	 6.32529988870087E-02 
553	 6.34147020209459E-02 
554	 6.35486067768599E-02 
555	 6.36858606276397E-02 
556	 6.39037595550955E-02 
557	 6.40378338875509E-02 
558	 6.41908763293357E-02 
559	 6.44282097980007E-02 
560	 6.47054535206337E-02 
561	 6.49272883481571E-02 
562	 6.51223182134066E-02 
563	 6.53538824021173E-02 
564	 6.55914820243111E-02 
565	 6.58410933017743E-02 
566	 6.60886660668491E-02 
567	 6.62979512123852E-02 
568	 6.66359212108988E-02 
569	 0.067022485812649 
570	 6.73619660209404E-02 
571	 6.77209147428353E-02 
572	 0.068111638588888 
573	 6.85326054635022E-02 
574	 6.89688116425278E-02 
575	 6.93780476313657E-02 
576	 0.069785753551585 
577	 7.02121965511625E-02 
578	 7.06382861567953E-02 
579	 7.11110967109125E-02 
580	 7.15674246341138E-02 
581	 7.19401606934032E-02 
582	 7.24914619365161E-02 
583	 7.30397227446353E-02 
584	 7.35156695223205E-02 
585	 7.40637175862291E-02 
586	 0.074689988639051 
587	 7.52805248333862E-02 
588	 7.57559057678724E-02 
589	 7.63621127584434E-02 
590	 7.69964778714794E-02 
591	 7.76071281164545E-02 
592	 7.82018056429689E-02 
593	 7.87518920080339E-02 
594	 7.93587214649752E-02 
595	 8.00570899065724E-02 
596	 8.06479711327261E-02 
597	 0.081192818814744 
598	 8.17042144764162E-02 
599	 8.21805299041775E-02 
600	 0.082685034235696 
601	 8.31643200755153E-02 
