Wavelength	MM_3300005.asd
350	 4.54656148422812E-02 
351	 4.68589062662482E-02 
352	 4.12356500271759E-02 
353	 3.36988658308451E-02 
354	 4.14175405306875E-02 
355	 4.39686462500736E-02 
356	 4.18495655007291E-02 
357	 4.10097860901101E-02 
358	 4.64726383479354E-02 
359	 0.045103833738456 
360	 3.95259373440048E-02 
361	 4.13807705125412E-02 
362	 3.96856234417072E-02 
363	 3.75417344936257E-02 
364	 3.75502792461493E-02 
365	 3.90482888472725E-02 
366	 0.037046631277314 
367	 3.54039758480392E-02 
368	 3.79290913880817E-02 
369	 3.82663662353542E-02 
370	 3.77148830941818E-02 
371	 3.80901348572201E-02 
372	 4.08835750168785E-02 
373	 4.12417750825271E-02 
374	 4.11468115541442E-02 
375	 0.041769954437779 
376	 4.13170321505596E-02 
377	 3.99192205719634E-02 
378	 3.93656613915893E-02 
379	 4.08420601178075E-02 
380	 4.08204724372577E-02 
381	 4.12963858840329E-02 
382	 4.27989157286382E-02 
383	 4.43559844666045E-02 
384	 4.24339164153461E-02 
385	 3.99467270988206E-02 
386	 0.040076196377622 
387	 0.045329367060275 
388	 4.67228170321213E-02 
389	 0.044817863188289 
390	 4.34029732184113E-02 
391	 0.044722264707849 
392	 4.56037846011195E-02 
393	 4.56098808911044E-02 
394	 4.67174598909067E-02 
395	 0.047559309785288 
396	 4.84962690293649E-02 
397	 4.97445921344084E-02 
398	 5.06227565658649E-02 
399	 5.17215525520631E-02 
400	 5.20062785706268E-02 
401	 5.07965309577527E-02 
402	 5.25422258044352E-02 
403	 5.50434324925163E-02 
404	 5.62552507209867E-02 
405	 5.49586089882285E-02 
406	 5.53052855593879E-02 
407	 5.65281862268981E-02 
408	 5.72453543722782E-02 
409	 5.71589440215957E-02 
410	 5.73936170639416E-02 
411	 5.78814019256195E-02 
412	 5.81078246609035E-02 
413	 5.89046924948819E-02 
414	 5.93347104322932E-02 
415	 5.92678634934901E-02 
416	 5.97577732121938E-02 
417	 6.04609943745129E-02 
418	 6.10572219454325E-02 
419	 6.12631883936185E-02 
420	 6.08048124674656E-02 
421	 0.060814906869106 
422	 0.06152014439124 
423	 6.23909265976004E-02 
424	 6.15258893279326E-02 
425	 6.11054719609651E-02 
426	 6.19869282213333E-02 
427	 6.17015409142632E-02 
428	 6.19058895064679E-02 
429	 6.21575110943212E-02 
430	 6.17881179485656E-02 
431	 6.23844496888173E-02 
432	 6.29938900255457E-02 
433	 6.31966214165288E-02 
434	 6.32140631077866E-02 
435	 6.34011781461121E-02 
436	 6.36004776183908E-02 
437	 6.36639707530141E-02 
438	 6.37282295764466E-02 
439	 6.40394688883326E-02 
440	 6.44999112317727E-02 
441	 6.48332840857132E-02 
442	 6.48698675152395E-02 
443	 6.51278482255827E-02 
444	 6.56660194970061E-02 
445	 6.57564429983779E-02 
446	 0.066082773778571 
447	 6.64387277956144E-02 
448	 6.65239850988377E-02 
