Wavelength	LMW_13_a00001.asd
1032	 0.187473938333678 
1033	 0.187803201300082 
1034	 0.188141366132721 
1035	 0.188448379674717 
1036	 0.188758247770755 
1037	 0.189097770986867 
1038	 0.189413038227589 
1039	 0.189713970400306 
1040	 0.189993996847881 
1041	 0.190257781704485 
1042	 0.190582203602553 
1043	 0.19084545582973 
1044	 0.191098533206099 
1045	 0.191326180269319 
1046	 0.191634108796142 
1047	 0.191885695487502 
1048	 0.192135858600238 
1049	 0.192442096128566 
1050	 0.192680414406391 
1051	 0.192913482700516 
1052	 0.193169815968322 
1053	 0.193420271180736 
1054	 0.193705831355237 
1055	 0.193975373453928 
1056	 0.194268442809284 
1057	 0.194611550190853 
1058	 0.195031756393106 
1059	 0.195383947015609 
1060	 0.195724669037547 
1061	 0.196122776798082 
1062	 0.196462175377743 
1063	 0.196763325266834 
1064	 0.197131238893175 
1065	 0.197461446656058 
1066	 0.197776330233618 
1067	 0.198144720048845 
1068	 0.198553090447105 
1069	 0.198961393862815 
1070	 0.19937686015837 
1071	 0.199817156658586 
1072	 0.200256720856858 
1073	 0.200701825745324 
1074	 0.201136111543367 
1075	 0.201574689747717 
1076	 0.201999933278937 
1077	 0.202424909609719 
1078	 0.202851305279015 
1079	 0.20325624475203 
1080	 0.203694749534821 
1081	 0.20411709710553 
1082	 0.204508516253517 
1083	 0.204941078001479 
1084	 0.205418513733916 
1085	 0.205838210744186 
1086	 0.20626193323739 
1087	 0.206652034832578 
1088	 0.206990005883354 
1089	 0.207351451045468 
1090	 0.207721741355577 
1091	 0.208095256091405 
1092	 0.208524538509216 
1093	 0.208895333421996 
1094	 0.209217741105024 
1095	 0.209586935652229 
1096	 0.209921021475663 
1097	 0.210212261486976 
1098	 0.21050062202799 
1099	 0.210789386994418 
1100	 0.2110553703745 
1101	 0.211310990909975 
1102	 0.211534804406642 
1103	 0.211747624728028 
1104	 0.211914391898359 
1105	 0.212097132150848 
1106	 0.212286962316717 
1107	 0.212499063194827 
1108	 0.212723094856245 
1109	 0.212874687534846 
1110	 0.212988376871525 
1111	 0.213124308822873 
1112	 0.213245423372936 
1113	 0.213364545351063 
1114	 0.213491032359187 
1115	 0.213618120358064 
1116	 0.213739563948408 
1117	 0.213847686026918 
1118	 0.213974480597751 
1119	 0.214073986543645 
1120	 0.214089459052842 
1121	 0.214095354440443 
1122	 0.214146334489709 
1123	 0.214174311587731 
1124	 0.214216439509799 
1125	 0.2143184161054 
1126	 0.214353710202767 
1127	 0.214320180973114 
1128	 0.214355084454898 
1129	 0.214417538756509 
1130	 0.214451876397046 
1131	 0.214508726681721 
1132	 0.214545143331737 
1133	 0.21453691051903 
1134	 0.214555918650961 
1135	 0.214592410787731 
1136	 0.214630053541056 
1137	 0.214645424382943 
1138	 0.214655438815477 
1139	 0.214651078956192 
1140	 0.214612916150793 
1141	 0.214602159903067 
1142	 0.214591903848217 
1143	 0.21459799217219 
1144	 0.214628196741164 
1145	 0.214637539538889 
1146	 0.214642737657111 
1147	 0.214648576735007 
1148	 0.214661501930227 
1149	 0.214651599108778 
1150	 0.214619556591898 
1151	 0.214600697042956 
1152	 0.214607594154654 
1153	 0.214599275220101 
1154	 0.21461570139525 
1155	 0.214680453022434 
