Wavelength	MM_3400006.asd
350	 6.47234615704916E-02 
351	 5.48244002873632E-02 
352	 4.48335374113452E-02 
353	 4.50770048312991E-02 
354	 5.00074771374989E-02 
355	 4.82555721245979E-02 
356	 4.45652879474883E-02 
357	 4.57736101226902E-02 
358	 4.99258840155383E-02 
359	 4.71541125671952E-02 
360	 4.31687529221111E-02 
361	 5.12135418061195E-02 
362	 0.050976976786812 
363	 5.01114677850348E-02 
364	 5.26833394003013E-02 
365	 5.18783165482368E-02 
366	 4.93975249973486E-02 
367	 4.75811659387664E-02 
368	 4.85398023251216E-02 
369	 5.33039532715343E-02 
370	 5.44486031793536E-02 
371	 5.26060091756598E-02 
372	 5.35967304996052E-02 
373	 5.36426660662721E-02 
374	 5.26615503005467E-02 
375	 5.20579809724998E-02 
376	 5.52148977883946E-02 
377	 5.59523160539823E-02 
378	 5.58552323602009E-02 
379	 5.77547186693727E-02 
380	 5.93577642295818E-02 
381	 5.85145390499481E-02 
382	 5.76979689535109E-02 
383	 6.17601127189954E-02 
384	 5.92514833626378E-02 
385	 5.61613373516936E-02 
386	 5.70586186404939E-02 
387	 5.91499945197736E-02 
388	 6.05325911148996E-02 
389	 6.05471164526033E-02 
390	 5.95225478660687E-02 
391	 5.93176005343066E-02 
392	 6.02361913445194E-02 
393	 0.061494111072534 
394	 6.16257013419561E-02 
395	 6.17504868007118E-02 
396	 6.19163985599333E-02 
397	 6.20175153386495E-02 
398	 6.19523431149491E-02 
399	 6.21018334278393E-02 
400	 6.31323100583604E-02 
401	 6.50354547949563E-02 
402	 6.35580148908028E-02 
403	 6.38292566630762E-02 
404	 6.56679205427688E-02 
405	 6.33701562247903E-02 
406	 6.43513148411689E-02 
407	 6.59486609340011E-02 
408	 6.53831872899525E-02 
409	 6.45768357804923E-02 
410	 6.45194659520992E-02 
411	 6.48819600191861E-02 
412	 6.48704537453183E-02 
413	 6.56936100135665E-02 
414	 6.61816145325691E-02 
415	 6.55775428523289E-02 
416	 6.38239327999537E-02 
417	 6.36742503533824E-02 
418	 6.48748594455371E-02 
419	 6.61836005150306E-02 
420	 6.60769877468442E-02 
421	 6.54607211946204E-02 
422	 6.50860118781661E-02 
423	 6.53974867517761E-02 
424	 6.50674093663876E-02 
425	 6.49318248415405E-02 
426	 6.53880875066426E-02 
427	 6.56204131085346E-02 
