Wavelength	LMW_12_00008.asd
350	 0.130257948784905 
351	 0.120633521455018 
352	 0.107195169811343 
353	 0.102710519818031 
354	 0.114152553896985 
355	 0.120515228954639 
356	 0.117209270672787 
357	 0.109238327803654 
358	 0.11890079409884 
359	 0.1204078164277 
360	 0.112354339959331 
361	 0.1096322956208 
362	 0.11246408891516 
363	 0.115876160984183 
364	 0.116560991227645 
365	 0.114840869115262 
366	 0.114256200283888 
367	 0.11592626509773 
368	 0.118871661605744 
369	 0.117263285969976 
370	 0.118177912030327 
371	 0.121714850275006 
372	 0.123186956966388 
373	 0.124636895565907 
374	 0.125400580582649 
375	 0.125697819418581 
376	 0.128163362123897 
377	 0.124689627009452 
378	 0.122217886673688 
379	 0.12826160929253 
380	 0.133869097629884 
381	 0.131349888722663 
382	 0.126983733458315 
383	 0.135431370972123 
384	 0.137923348733488 
385	 0.136343817039009 
386	 0.135260443397169 
387	 0.13855021027792 
388	 0.141236837282662 
389	 0.142853000588827 
390	 0.144241995988386 
391	 0.144827980498786 
392	 0.146562927545653 
393	 0.149494983361591 
394	 0.152025188018499 
395	 0.153617740675081 
396	 0.155370358307233 
397	 0.157843185024042 
398	 0.159918241749906 
399	 0.161595209364127 
400	 0.162692728338409 
401	 0.163273161650479 
402	 0.164971749617633 
403	 0.165874349036139 
404	 0.166278451414833 
405	 0.168768621849936 
406	 0.170460170056009 
407	 0.171857012760754 
408	 0.173511550378483 
409	 0.174162046740362 
410	 0.175500727962505 
411	 0.177204013913666 
412	 0.178096146619026 
413	 0.178215565214829 
414	 0.178980868880097 
415	 0.18038556069086 
416	 0.18048678729704 
417	 0.181227906998222 
418	 0.181973329272564 
419	 0.181943689007257 
420	 0.18202575400743 
421	 0.181807821806825 
422	 0.182061063410897 
423	 0.183906969875231 
424	 0.183486774694593 
425	 0.182625523314666 
426	 0.182651813331278 
427	 0.182707193483822 
428	 0.182273920548816 
429	 0.181752394722713 
430	 0.181739754561587 
431	 0.182116910099494 
432	 0.182175541019272 
433	 0.181940906615797 
434	 0.182128449852052 
435	 0.18246210174766 
436	 0.182750145151827 
437	 0.182927367954919 
438	 0.183156951910686 
439	 0.183933666431568 
440	 0.184880064352845 
441	 0.185343447190515 
442	 0.186338405858936 
443	 0.187557039364507 
444	 0.188653377890839 
445	 0.189417829901141 
446	 0.190296075017033 
447	 0.191260445980825 
448	 0.192237849175155 
449	 0.193645777535657 
450	 0.194872371759678 
451	 0.195735502321792 
452	 0.196462785539137 
453	 0.197243655708398 
454	 0.198107500513603 
455	 0.199074130612579 
456	 0.200319542687012 
457	 0.20113368631525 
458	 0.201644066914782 
459	 0.202330355678186 
460	 0.203038042134182 
461	 0.203564401544385 
462	 0.204019030583037 
463	 0.204957517340813 
464	 0.205579622843975 
465	 0.206064089289311 
466	 0.206709000792506 
467	 0.207115741191017 
468	 0.2074862155816 
469	 0.207920356776078 
470	 0.20842931263898 
471	 0.209232013426963 
472	 0.209796065825838 
473	 0.209895568359703 
474	 0.210274027525468 
475	 0.210787226465346 
476	 0.21132691316235 
477	 0.211802812493076 
478	 0.212340593514885 
479	 0.212711485999409 
480	 0.212913605256078 
481	 0.213287275365696 
482	 0.213787184208098 
483	 0.214304305171124 
484	 0.214770297916076 
485	 0.215416951427498 
486	 0.215928210279066 
487	 0.216253247935621 
488	 0.216587302037852 
489	 0.217220051937661 
490	 0.217795212963324 
491	 0.218110189048628 
492	 0.218648627531258 
493	 0.218962454483641 
494	 0.219238449886734 
495	 0.219861145399151 
496	 0.220285140883832 
497	 0.220661144091431 
498	 0.221164854945748 
499	 0.221922208308251 
500	 0.222504458507717 
501	 0.222863151380142 
502	 0.223133108750181 
503	 0.223657276385118 
504	 0.224162954828987 
505	 0.224570667191214 
506	 0.225003336700789 
507	 0.225663186096686 
508	 0.226249680487361 
509	 0.226584693180594 
510	 0.227102682459995 
511	 0.227416183871212 
512	 0.227695853703004 
513	 0.228339053493831 
514	 0.228923511281766 
