Wavelength	MM_3200009.asd
350	 3.70721952285427E-02 
351	 3.21552671505844E-02 
352	 2.84569674319314E-02 
353	 2.60545119822545E-02 
354	 2.76915933243486E-02 
355	 2.30406953678165E-02 
356	 2.33031277387878E-02 
357	 3.67084021330206E-02 
358	 4.14095837869039E-02 
359	 3.66369324687048E-02 
360	 2.91888239234101E-02 
361	 2.88243319358129E-02 
362	 2.42139291394541E-02 
363	 2.49033390340299E-02 
364	 3.18540905595277E-02 
365	 2.90193700519273E-02 
366	 2.72079940171936E-02 
367	 2.89369275974724E-02 
368	 3.33512027883296E-02 
369	 3.73504869797144E-02 
370	 0.034093421598985 
371	 2.83714178656004E-02 
372	 3.14781877181283E-02 
373	 3.35746609535636E-02 
374	 3.52507507780546E-02 
375	 3.68191038595565E-02 
376	 3.55475055966707E-02 
377	 3.44935403984116E-02 
378	 3.41635942218414E-02 
379	 3.44779942279418E-02 
380	 3.68192078073889E-02 
381	 3.73052750438484E-02 
382	 3.64993957814349E-02 
383	 3.81012418962058E-02 
384	 3.93149116329711E-02 
385	 3.79219501424621E-02 
386	 3.50568038131567E-02 
387	 3.80721271919908E-02 
388	 3.99930412066722E-02 
389	 4.07236337986995E-02 
390	 4.17512715480388E-02 
391	 4.09164525864238E-02 
392	 4.10241101477028E-02 
393	 4.26569949842916E-02 
394	 4.43134783096233E-02 
395	 4.52539171972685E-02 
396	 4.45111606067345E-02 
397	 4.25573769924226E-02 
398	 4.26268846121696E-02 
399	 4.44888523598585E-02 
400	 4.71246367699243E-02 
401	 4.91077751947016E-02 
402	 4.92496988236662E-02 
403	 4.89779928327055E-02 
404	 4.89045783396487E-02 
405	 4.86603197604496E-02 
406	 4.91796682434946E-02 
407	 5.02108633034836E-02 
408	 5.09967288082054E-02 
409	 4.99828838095381E-02 
410	 4.96190833467861E-02 
411	 5.03496966211111E-02 
412	 5.14935778771705E-02 
413	 5.20389136685849E-02 
414	 5.25201314110253E-02 
415	 5.28765890285838E-02 
416	 5.20733321758375E-02 
417	 5.17641480715705E-02 
418	 5.22404642502046E-02 
419	 5.31467640940435E-02 
420	 5.34113182740133E-02 
421	 5.29859939091777E-02 
422	 5.28181390405378E-02 
423	 5.41372736612799E-02 
424	 5.40483917344716E-02 
425	 5.41057640468759E-02 
426	 5.50503028148317E-02 
427	 5.51329553776269E-02 
428	 0.055140254052571 
429	 5.52412046715731E-02 
430	 5.54024571782036E-02 
431	 5.54748264999266E-02 
432	 5.56841216199611E-02 
433	 5.60337606809576E-02 
434	 0.056306581177318 
435	 5.64604871233758E-02 
436	 5.67657523441696E-02 
437	 5.72613204095346E-02 
438	 5.72205656474164E-02 
439	 0.05699827601575 
440	 5.70616965524778E-02 
441	 5.77719828155773E-02 
