Wavelength	LMW_13_a00008.asd
350	 4.95056829984347E-02 
351	 4.98491557250767E-02 
352	 4.54513505826437E-02 
353	 3.77402345434015E-02 
354	 4.43608541469417E-02 
355	 4.33252617601569E-02 
356	 4.03733136371256E-02 
357	 4.37863634850127E-02 
358	 4.30539370817216E-02 
359	 4.05502858679655E-02 
360	 3.95490893246576E-02 
361	 4.28526288495578E-02 
362	 4.50616704133783E-02 
363	 4.48382435800389E-02 
364	 4.25415376117037E-02 
365	 0.039683491875584 
366	 4.27044029693585E-02 
367	 0.045512513561506 
368	 4.22680858404096E-02 
369	 4.23826661788982E-02 
370	 4.25521217736498E-02 
371	 4.20162767606743E-02 
372	 4.20566598171476E-02 
373	 4.41100117978094E-02 
374	 4.59159033730204E-02 
375	 4.59515139060611E-02 
376	 4.45356858642515E-02 
377	 4.54942854536247E-02 
378	 4.64429381817852E-02 
379	 4.47598971473244E-02 
380	 4.54900606700359E-02 
381	 4.57813995525598E-02 
382	 4.49755562778988E-02 
383	 4.44422806299708E-02 
384	 4.71546333967073E-02 
385	 4.79291902220898E-02 
386	 4.54009782177643E-02 
387	 0.047578152834714 
388	 4.98576096149828E-02 
389	 5.04643068381752E-02 
390	 4.94236571634441E-02 
391	 5.09199658613965E-02 
392	 5.19657145045324E-02 
393	 5.21320161825754E-02 
394	 0.053333328493457 
395	 5.48902985874979E-02 
396	 5.60340512691246E-02 
397	 5.65337756210968E-02 
398	 5.73683262379693E-02 
399	 5.74241577941949E-02 
400	 5.81917995530487E-02 
401	 6.09977381127561E-02 
402	 6.10092945855363E-02 
403	 6.06262304515922E-02 
404	 6.08883042904619E-02 
405	 6.10130567743679E-02 
406	 6.15111681658744E-02 
407	 6.29808824454085E-02 
408	 6.48128247524164E-02 
409	 6.30706847423458E-02 
410	 6.25358194330036E-02 
411	 6.30294882364562E-02 
412	 6.24647137714774E-02 
413	 6.35575810371735E-02 
414	 6.37575943720433E-02 
415	 6.26126089251089E-02 
416	 6.28582101346711E-02 
417	 6.26833166434887E-02 
418	 6.21493675967492E-02 
419	 6.16609804899127E-02 
420	 6.12091447593291E-02 
421	 6.07659553519839E-02 
422	 6.03758158353914E-02 
423	 6.01102048031016E-02 
424	 5.98272236086021E-02 
425	 5.94354128948591E-02 
426	 5.88282245400415E-02 
427	 5.77804685196791E-02 
428	 5.69890469416199E-02 
429	 5.68030034599958E-02 
430	 5.71823258053868E-02 
431	 5.69722113535715E-02 
432	 5.67234285199533E-02 
433	 5.68476877629581E-02 
434	 0.057498781614246 
435	 5.78621867906796E-02 
436	 5.83934004445703E-02 
437	 5.93550311300508E-02 
438	 0.059773595967266 
439	 6.06448979075207E-02 
440	 6.17941017975911E-02 
441	 6.25695892853456E-02 
442	 6.35868711066396E-02 
443	 6.47805708980116E-02 
444	 6.58936132882088E-02 
445	 6.64656032012803E-02 
446	 6.73166563361832E-02 
447	 6.84535686760945E-02 
448	 6.96098120622706E-02 
449	 0.070492079709668 
450	 0.071387163331947 
451	 7.25123549344625E-02 
452	 7.39615725536258E-02 
453	 7.50198781188629E-02 
454	 7.57605858329482E-02 
455	 0.076458726313657 
456	 7.75266696598261E-02 
457	 7.84204455025965E-02 
458	 7.92053838902278E-02 
459	 8.01778640820281E-02 
460	 8.10931160351921E-02 
461	 0.081935045952816 
462	 0.0827082045281 
463	 8.34037366985333E-02 
464	 8.43900693885605E-02 
465	 8.54485397845015E-02 
466	 8.63067421900533E-02 
467	 8.71952924974792E-02 
468	 8.81451945504878E-02 
469	 8.90024447619531E-02 
470	 8.95204120020439E-02 
471	 9.04175826201153E-02 
472	 9.13373279899421E-02 
473	 9.19867841567754E-02 
474	 9.26576766382777E-02 
475	 9.32538627926606E-02 
476	 0.093919248212494 
477	 0.094813399891642 
478	 9.54807514238346E-02 
479	 0.096044185576534 
480	 9.66292533997013E-02 
481	 9.72869198633239E-02 
482	 9.80538405287312E-02 
483	 9.87571418993147E-02 
484	 9.92356723265441E-02 
485	 9.96127317478092E-02 
486	 9.99600220386638E-02 
487	 0.100393220458275 
488	 0.101037964857532 
489	 0.101573900685056 
490	 0.102026375571559 
491	 0.102451242740757 
492	 0.102836392895451 
493	 0.10292186519047 
494	 0.10305906859913 
495	 0.103738688230118 
496	 0.104124188575641 
497	 0.104332001266906 
498	 0.104487498420779 
499	 0.104571380420788 
500	 0.104833057088484 
501	 0.105136858327991 
502	 0.105313376841727 
503	 0.105625366016663 
504	 0.10580879656365 
505	 0.105861779736992 
506	 0.106026859365415 
507	 0.106233527458558 
508	 0.106410097244865 
509	 0.106506166328494 
510	 0.106532341995605 
511	 0.106486208430444 
512	 0.106533057864794 
513	 0.106853045379907 
514	 0.106939533031168 
515	 0.10689657931224 
516	 0.106872910550814 
517	 0.106971107322074 
518	 0.107027280133987 
519	 0.107070923531944 
520	 0.107174269204171 
521	 0.10728281274049 
522	 0.107359151085427 
523	 0.107408074065223 
524	 0.107474932410645 
525	 0.107386397488249 
526	 0.10736181624706 
527	 0.107541199608049 
528	 0.107521575821671 
529	 0.107646991326943 
530	 0.10785120918685 
531	 0.10782900477129 
532	 0.107868937920645 
533	 0.107948577150426 
534	 0.108014278738192 
535	 0.108037387771956 
536	 0.108070182524526 
537	 0.108156535708862 
538	 0.108316147553073 
539	 0.108447953674484 
540	 0.108554977939779 
541	 0.108651130554147 
542	 0.108749974134808 
543	 0.108878876394096 
544	 0.109045303721947 
545	 0.109234404745907 
546	 0.109382837867913 
547	 0.109483662254662 
548	 0.109585727713 
549	 0.109771218746076 
550	 0.109827878999387 
551	 0.109921201865863 
552	 0.1101638222266 
553	 0.110360978993496 
554	 0.110488963330498 
555	 0.110641150530793 
556	 0.110942682805958 
557	 0.111150878309686 
558	 0.111359640522075 
559	 0.111628417690257 
560	 0.111889162211738 
561	 0.112164716813568 
562	 0.112441202442275 
563	 0.112696325489928 
564	 0.112918765433765 
565	 0.113189331194997 
566	 0.113519872346753 
567	 0.1138413164767 
568	 0.114307543665571 
569	 0.114705180358065 
570	 0.114879231603541 
571	 0.115159568792325 
572	 0.115433019979383 
573	 0.115733400058271 
574	 0.116182136456273 
575	 0.116628081298643 
576	 0.117081031068001 
577	 0.117556203708109 
578	 0.118019298871164 
579	 0.118502339105666 
580	 0.119032098197953 
581	 0.119617533728516 
582	 0.120178222360678 
583	 0.120647294686253 
584	 0.121009875049529 
585	 0.121314162924686 
586	 0.121751095723354 
587	 0.122280457393206 
588	 0.122811116968493 
589	 0.12339282370707 
590	 0.124007134990638 
591	 0.124585826462047 
592	 0.125032115838052 
593	 0.125482023342116 
594	 0.126095015723 
595	 0.126900328089021 
596	 0.127611427396715 
597	 0.12820308580244 
598	 0.128733978323645 
599	 0.129297837775893 
600	 0.129743230746189 
601	 0.130122010618124 
602	 0.13050219291432 
603	 0.130936905393166 
604	 0.131463019861382 
605	 0.132004979010984 
606	 0.132483620831858 
607	 0.133061724083281 
608	 0.133599140647463 
609	 0.134060661947839 
610	 0.134548844922724 
611	 0.134860363502899 
612	 0.135147427997945 
613	 0.135556228796595 
614	 0.135923250013366 
615	 0.136211847727939 
616	 0.13648044526562 
617	 0.13683929226979 
618	 0.137168643795038 
619	 0.137460569076924 
620	 0.137722883985357 
621	 0.137952920320174 
622	 0.138191745137438 
623	 0.138447169814852 
624	 0.138709935260416 
625	 0.138969106631962 
626	 0.139197357534322 
627	 0.139410945551048 
628	 0.139683868893233 
629	 0.139894886127183 
630	 0.140055717780315 
631	 0.140223225857695 
632	 0.140468695771091 
633	 0.140735632130031 
634	 0.140959821802175 
635	 0.141088448645257 
636	 0.141297594156359 
637	 0.141525820970569 
638	 0.141704683042715 
639	 0.14184924538539 
640	 0.142040786055985 
641	 0.142265486609409 
642	 0.14246858269743 
643	 0.14268082791824 
644	 0.142892700346835 
645	 0.143102817796054 
646	 0.143328319427375 
647	 0.143476718918839 
648	 0.143610887809935 
649	 0.143809594414613 
650	 0.144012356461043 
651	 0.144179139501887 
652	 0.144344696044048 
653	 0.14459940696241 
654	 0.144834328103968 
655	 0.145013520609788 
656	 0.145150684503085 
657	 0.145343536944728 
658	 0.145534608868276 
659	 0.145743535038801 
660	 0.146005350400816 
661	 0.146199013269152 
662	 0.146355274113825 
663	 0.146525572891389 
664	 0.146768046932911 
665	 0.147027458713071 
666	 0.147240352971989 
667	 0.147384691619573 
668	 0.147607950858827 
669	 0.147843809413822 
670	 0.148055341159875 
671	 0.14823581333468 
672	 0.148367112760583 
673	 0.148592013721557 
674	 0.148938350457308 
675	 0.149097346187195 
676	 0.149273074241978 
677	 0.149509638063277 
678	 0.149778201071563 
679	 0.150046081607235 
680	 0.150258635606884 
681	 0.15042385475706 
682	 0.150630116487604 
683	 0.15085887842215 
684	 0.151109581755762 
685	 0.151371102126041 
686	 0.151587266474929 
687	 0.15179996095717 
688	 0.152041272617869 
689	 0.152322632186229 
690	 0.152513730606946 
691	 0.152722440760131 
692	 0.153000553201212 
693	 0.153219609658017 
694	 0.153407631535831 
695	 0.153630592630611 
696	 0.153936565969073 
697	 0.154183128859571 
698	 0.154401292032681 
699	 0.154631125437819 
700	 0.154906766502499 
701	 0.155117933210164 
702	 0.155315999463143 
703	 0.155548039466303 
704	 0.155738040388473 
705	 0.155994044519154 
706	 0.156262418005958 
707	 0.156428387167433 
708	 0.156633500773982 
709	 0.156865486315671 
710	 0.157092326931046 
711	 0.15727811858186 
712	 0.157494806126424 
713	 0.157705621710525 
714	 0.157868376546055 
715	 0.158032530146708 
716	 0.158256376136157 
717	 0.158487734655229 
718	 0.158609433577827 
719	 0.158756018779691 
720	 0.158924056525581 
721	 0.159083670263542 
722	 0.159191744428879 
723	 0.159318604517049 
724	 0.159455093230609 
725	 0.159568059801504 
726	 0.159651679241907 
727	 0.159764392871799 
728	 0.159875412387632 
729	 0.159878913830829 
730	 0.159904083939559 
731	 0.159986501116918 
732	 0.160090473082667 
733	 0.160043909818346 
734	 0.160089385635404 
735	 0.160128985941454 
736	 0.159989872922705 
737	 0.159967208855615 
738	 0.159973041546816 
739	 0.159944877572322 
740	 0.15988112069623 
741	 0.159827179414479 
742	 0.159743348329498 
743	 0.159603786120905 
744	 0.159468986937027 
745	 0.159318568022345 
746	 0.159189464402037 
747	 0.159111043384277 
748	 0.1588708458344 
749	 0.158638800820766 
750	 0.158489422318949 
751	 0.158339621218947 
752	 0.158122824313448 
753	 0.157898347815216 
754	 0.157704991439937 
755	 0.15741592043357 
756	 0.157168127354827 
757	 0.156963319408264 
758	 0.156732299834668 
759	 0.156462619012147 
760	 0.15612806311356 
761	 0.155778383307057 
762	 0.155551274791729 
763	 0.155267447435222 
764	 0.154961844889666 
765	 0.15468962598676 
766	 0.154411468836534 
767	 0.154117632892216 
768	 0.153771234073008 
769	 0.153351472070157 
770	 0.15303211692621 
771	 0.152731799660705 
772	 0.15240639763188 
773	 0.152085442728188 
774	 0.151741823292679 
775	 0.151405866546673 
776	 0.151094349329561 
777	 0.150751981888039 
778	 0.150424558491808 
779	 0.150121737952206 
780	 0.149827143162515 
781	 0.149485019796729 
782	 0.149113955379812 
783	 0.148729804015894 
784	 0.148342502528602 
785	 0.14805924621189 
786	 0.14776489363751 
787	 0.147392760650172 
788	 0.147103162322786 
789	 0.146767697662542 
790	 0.146414175889253 
791	 0.146104683257613 
792	 0.145751591942684 
793	 0.145449168562778 
794	 0.145203286082948 
795	 0.144935773605021 
796	 0.144607489655308 
797	 0.144255274817582 
798	 0.143925151761915 
799	 0.143657084488154 
800	 0.143320219479243 
801	 0.142952019800931 
802	 0.142642793952789 
803	 0.14247087555155 
804	 0.142243590259008 
805	 0.141935899871251 
806	 0.141638057878785 
807	 0.141379468465846 
808	 0.141084223159281 
809	 0.14076440518226 
810	 0.14055555388798 
811	 0.140357278253916 
812	 0.14011316553815 
813	 0.139815786390697 
814	 0.139553315679103 
815	 0.139316754277728 
816	 0.139105528064226 
817	 0.138913117394792 
818	 0.138702636271799 
819	 0.138497741660531 
820	 0.138281238744844 
821	 0.138010511791414 
822	 0.137798386573175 
823	 0.137606962428337 
824	 0.137413511774539 
825	 0.137261264143065 
826	 0.137044957759731 
827	 0.136799445899603 
828	 0.136599446142255 
829	 0.136518904102087 
830	 0.136383052426934 
831	 0.136176889820093 
832	 0.135979567586534 
833	 0.135883651177252 
834	 0.135781259384608 
835	 0.135627655453491 
836	 0.135457180790091 
837	 0.135311944744484 
838	 0.135198700753446 
839	 0.135093179219573 
840	 0.134932127700679 
841	 0.134797555087439 
842	 0.134677883927308 
843	 0.134556227523534 
844	 0.13448890998093 
845	 0.134420466307864 
846	 0.134309166192785 
847	 0.134150796438722 
848	 0.134091463073363 
849	 0.134028650974739 
850	 0.13392745705831 
851	 0.133828203424018 
852	 0.133772988769453 
853	 0.133720013085702 
854	 0.133661253801171 
855	 0.133654117281529 
856	 0.133578145566696 
857	 0.133539585481045 
858	 0.133583475013321 
859	 0.133449047097253 
860	 0.133406733480131 
861	 0.133423611756356 
862	 0.13338996678851 
863	 0.133374383882889 
864	 0.13337546497535 
865	 0.133378426698939 
866	 0.133364770953493 
867	 0.133347559644684 
868	 0.133334948100247 
869	 0.133352965554737 
870	 0.133433079452621 
871	 0.133424579287191 
872	 0.133479889268487 
873	 0.133621914384362 
874	 0.133592922225866 
875	 0.133546657896561 
876	 0.133514993738123 
877	 0.133510295629562 
878	 0.133567782893172 
879	 0.133685704191598 
880	 0.13381429885982 
881	 0.133909834525814 
882	 0.134034419286265 
883	 0.13412516608046 
884	 0.134174531790749 
885	 0.134223150761602 
886	 0.134376825004372 
887	 0.134528970789815 
888	 0.134617839933943 
889	 0.13465565842342 
890	 0.134817210542272 
891	 0.134930646274681 
892	 0.134959245473002 
893	 0.135083036246578 
894	 0.135222816987281 
895	 0.135412821233763 
896	 0.135638262412471 
897	 0.135767355291996 
898	 0.135922432288196 
899	 0.136103031155254 
900	 0.136276917275299 
901	 0.136415568958302 
902	 0.136551634338274 
903	 0.136730697729367 
904	 0.13696879174677 
905	 0.137167365733388 
906	 0.137357920362771 
907	 0.137549991463448 
908	 0.137754113562971 
909	 0.138048201596712 
910	 0.138261556701768 
911	 0.13843813004582 
912	 0.138731984605231 
913	 0.138951793591006 
914	 0.139147120946805 
915	 0.139378204180309 
916	 0.139683551404352 
917	 0.140011640354367 
918	 0.1402420838585 
919	 0.140415429223047 
920	 0.140739162123487 
921	 0.141018110053377 
922	 0.1412421602721 
923	 0.141483346884671 
924	 0.14187026253916 
925	 0.142107891463749 
926	 0.142355606867012 
927	 0.142728555203067 
928	 0.143077172233547 
929	 0.143413695877016 
930	 0.143754150631386 
931	 0.144091715455379 
932	 0.144355661120197 
933	 0.14469082780696 
934	 0.145053839176752 
935	 0.145391458280679 
936	 0.145803993335133 
937	 0.146155030237211 
938	 0.146491709027528 
939	 0.14689028436348 
940	 0.147298439881391 
941	 0.14769198951835 
942	 0.148082087057906 
943	 0.148487543536364 
944	 0.148883735024454 
945	 0.149315172655495 
946	 0.149739810706996 
947	 0.150096096156168 
948	 0.150413734652358 
949	 0.150829031656172 
950	 0.151345229249127 
951	 0.151870726684881 
952	 0.152264454829251 
953	 0.152718626652377 
954	 0.153154822947879 
955	 0.153434897111604 
956	 0.154008099282892 
957	 0.154585872721676 
958	 0.155000750440336 
959	 0.155268404073343 
960	 0.155744886303909 
961	 0.156338299733249 
962	 0.156924100031844 
963	 0.157411524996751 
964	 0.157910919975446 
965	 0.158417814416476 
966	 0.158880084425788 
967	 0.159278544504598 
968	 0.159953963292569 
969	 0.160443303836455 
970	 0.160742513990443 
971	 0.161180963412761 
972	 0.161802043941211 
973	 0.162319739795542 
974	 0.162734929473967 
975	 0.163248189895203 
976	 0.163860309713076 
977	 0.164447892313898 
978	 0.164966234330709 
979	 0.165466904137635 
980	 0.166180823425684 
981	 0.166655369155066 
982	 0.167010198077518 
983	 0.167641314490989 
984	 0.168231714799526 
985	 0.168760478172978 
986	 0.169194794487905 
987	 0.169568347221549 
988	 0.170257776345439 
989	 0.170872544687695 
990	 0.171374261347101 
991	 0.171920163878826 
992	 0.172526319812138 
993	 0.173085856435976 
994	 0.17365442727049 
995	 0.17430749478132 
996	 0.174875256224515 
997	 0.175458213094523 
998	 0.176066334191271 
999	 0.176671722977943 
1000	 0.177270926407262 
1001	 0.176511247396791 
1002	 0.177031871127842 
1003	 0.177642618397646 
1004	 0.178182664620529 
1005	 0.178679010521913 
1006	 0.179156200996023 
1007	 0.179608765436767 
1008	 0.180050294446881 
1009	 0.180517893681183 
1010	 0.181029070777973 
1011	 0.181578797943921 
1012	 0.182151333709976 
1013	 0.182671287692743 
1014	 0.183199017968923 
1015	 0.183685280945341 
1016	 0.184119164875809 
1017	 0.184609758648166 
1018	 0.185114340309 
1019	 0.185617103752945 
1020	 0.186106518307919 
1021	 0.186609034650732 
1022	 0.187056799497328 
1023	 0.187435243793748 
1024	 0.187845959046291 
1025	 0.188266007849046 
1026	 0.188629640933354 
1027	 0.189050827975533 
1028	 0.189489383775144 
1029	 0.189911196609817 
1030	 0.190353729523386 
1031	 0.190712877121346 
1032	 0.191023277657968 
1033	 0.191291400370667 
1034	 0.191550976787995 
1035	 0.191825289488225 
1036	 0.192173780336182 
1037	 0.192543230210177 
1038	 0.192928817078943 
1039	 0.193290638406429 
1040	 0.19359098034127 
1041	 0.193878066825743 
1042	 0.194178567583827 
1043	 0.194460389252008 
1044	 0.194736674711755 
1045	 0.195008148279526 
1046	 0.195327184072631 
1047	 0.195614113288186 
1048	 0.195859717582065 
1049	 0.196124322775585 
1050	 0.196376139471699 
1051	 0.196645404250253 
1052	 0.196931531144686 
1053	 0.197232306029328 
1054	 0.197549994570415 
1055	 0.197809924067033 
1056	 0.198075455339735 
1057	 0.198373371616249 
1058	 0.198661804267605 
1059	 0.199002513783705 
1060	 0.19940305583667 
1061	 0.19978206941356 
1062	 0.200147587157899 
1063	 0.20054179301683 
1064	 0.200875830944178 
1065	 0.201239551820373 
1066	 0.201650850268363 
1067	 0.202028152365981 
1068	 0.202441199212809 
1069	 0.202849469023423 
1070	 0.203264384336486 
1071	 0.20367282884576 
1072	 0.204126234378894 
1073	 0.20463426545817 
1074	 0.20508162020709 
1075	 0.205519088205416 
1076	 0.205939940323493 
1077	 0.206372202273549 
1078	 0.20679874570095 
1079	 0.207266596428868 
1080	 0.207742049466145 
1081	 0.208195724738998 
1082	 0.208633240035737 
1083	 0.209075123186012 
1084	 0.20953566306412 
1085	 0.209975930018286 
1086	 0.210395340918232 
1087	 0.210821640794799 
1088	 0.211256303184644 
1089	 0.211651969453183 
1090	 0.212067928744475 
1091	 0.212477519914998 
1092	 0.212851729412732 
1093	 0.213244217795405 
1094	 0.213598092408404 
1095	 0.213919272312802 
1096	 0.214280728268189 
1097	 0.214602268011884 
1098	 0.214904384016954 
1099	 0.215203467192686 
1100	 0.215487426448484 
1101	 0.215727379937558 
1102	 0.215988518859959 
1103	 0.216283048286038 
1104	 0.216511774985688 
1105	 0.216719370592468 
1106	 0.216913907873835 
1107	 0.217087881114159 
1108	 0.21727576131769 
1109	 0.217421276958843 
1110	 0.217545920513705 
1111	 0.217698871869739 
1112	 0.217851920023403 
1113	 0.217976324736714 
1114	 0.218114878413391 
1115	 0.218241116115967 
1116	 0.218331290719458 
1117	 0.21841837525103 
1118	 0.21850597544142 
1119	 0.218609535045678 
1120	 0.218667594977795 
1121	 0.218719386471247 
1122	 0.218795925186558 
1123	 0.218871822672064 
1124	 0.218924383858602 
1125	 0.218968524506675 
1126	 0.219006196287736 
1127	 0.219013911180533 
1128	 0.219044035821629 
1129	 0.219085899546719 
1130	 0.219124245963469 
1131	 0.219175171230301 
1132	 0.21921166824857 
1133	 0.219247105506996 
1134	 0.219266318330566 
1135	 0.219275173607153 
1136	 0.21926523889902 
1137	 0.219267885055024 
1138	 0.219264762684942 
1139	 0.219261481111406 
1140	 0.219255932851574 
1141	 0.219270980884781 
1142	 0.219297589386832 
1143	 0.219308804089044 
1144	 0.219323036327839 
1145	 0.219339751886108 
1146	 0.219347502766383 
1147	 0.219353943485192 
1148	 0.219380017314672 
1149	 0.219388079316584 
1150	 0.219375883216404 
1151	 0.219360624403568 
1152	 0.219357210156005 
1153	 0.219368027794385 
1154	 0.219374132408058 
1155	 0.219380444569919 
1156	 0.219405986153432 
1157	 0.21943743450473 
1158	 0.219472272033792 
1159	 0.219516189966098 
1160	 0.219572558025448 
1161	 0.219636845881253 
1162	 0.219700051347358 
1163	 0.219777601322785 
1164	 0.219858136678935 
1165	 0.219947246895168 
1166	 0.22001551284483 
1167	 0.220084910733995 
1168	 0.220170635384197 
1169	 0.220260920409367 
1170	 0.220341387681763 
1171	 0.220443729524769 
1172	 0.220579543643862 
1173	 0.220687466753785 
1174	 0.220786195578503 
1175	 0.220892613052479 
1176	 0.220986148166458 
1177	 0.22109671367701 
1178	 0.221216952246058 
1179	 0.221345304738668 
1180	 0.221498024888544 
1181	 0.221630659831748 
1182	 0.221764332896619 
1183	 0.221887095627677 
1184	 0.22200737962918 
1185	 0.222112065097891 
1186	 0.222228733979596 
1187	 0.222337665563397 
1188	 0.222472818788925 
1189	 0.222638892795636 
1190	 0.222764347327558 
1191	 0.222890906617642 
1192	 0.223009072131074 
1193	 0.22308524077786 
1194	 0.223187634197692 
1195	 0.223315427530747 
1196	 0.223428116306297 
1197	 0.223531851123297 
1198	 0.223641003512544 
1199	 0.223750184748636 
1200	 0.22385502191394 
1201	 0.223965231769885 
1202	 0.22407916830719 
1203	 0.224196398147875 
1204	 0.224316635573849 
1205	 0.224435045152274 
1206	 0.224562622423235 
1207	 0.224678249097476 
1208	 0.224786070567395 
1209	 0.224894551623708 
1210	 0.224997874909287 
1211	 0.225102042123288 
1212	 0.225212767629467 
1213	 0.225311274082655 
1214	 0.225399534671234 
1215	 0.225490701411389 
1216	 0.225579261131978 
1217	 0.22565861104744 
1218	 0.225746276799914 
1219	 0.225845719883134 
1220	 0.225924594045273 
1221	 0.225991763040652 
1222	 0.226067083931766 
1223	 0.226132823725959 
1224	 0.226206734141735 
1225	 0.226285701141681 
1226	 0.226370374927925 
1227	 0.226469908364153 
1228	 0.226550095614727 
1229	 0.226628656771017 
1230	 0.22670336848885 
1231	 0.226756616311629 
1232	 0.226817377794743 
1233	 0.226880957734619 
1234	 0.226950033098006 
1235	 0.227020787323136 
1236	 0.227105645103294 
1237	 0.227158029348477 
1238	 0.227199649986835 
1239	 0.227239409893123 
1240	 0.227245489685425 
1241	 0.227281650639153 
1242	 0.227320849871518 
1243	 0.227384443894731 
1244	 0.227480283975265 
1245	 0.227556329342858 
1246	 0.227650690804343 
1247	 0.227729874423704 
1248	 0.227795024292316 
1249	 0.227846508611317 
1250	 0.227908845391217 
1251	 0.227967088621828 
1252	 0.228026216074156 
1253	 0.228090838471185 
1254	 0.228135894356471 
1255	 0.228162988783571 
1256	 0.228210618759473 
1257	 0.228257766379254 
1258	 0.228299609677799 
1259	 0.228362130302741 
1260	 0.228403153500916 
1261	 0.228417648857963 
1262	 0.228443383600296 
1263	 0.228468135293043 
1264	 0.228494529526786 
1265	 0.228525945357769 
1266	 0.228551509751481 
1267	 0.228575967507904 
1268	 0.228597713829706 
1269	 0.228617461155506 
1270	 0.228628134917832 
1271	 0.228653143413211 
1272	 0.228683929918441 
1273	 0.228710463508036 
1274	 0.228746183508006 
1275	 0.228771729696987 
1276	 0.228790699173727 
1277	 0.228807900921818 
1278	 0.228818068966061 
1279	 0.22883110893451 
1280	 0.228838914765606 
1281	 0.228857725127794 
1282	 0.228874877634085 
1283	 0.228907560821344 
1284	 0.228966265527913 
1285	 0.228998041657689 
1286	 0.229029910444676 
1287	 0.229104891274789 
1288	 0.229186574674094 
1289	 0.229266082465831 
1290	 0.229387793622366 
1291	 0.229539374716648 
1292	 0.229710225741118 
1293	 0.229917451699535 
1294	 0.23011711755044 
1295	 0.230339831784383 
1296	 0.230557259789977 
1297	 0.230754039786831 
1298	 0.230996776583275 
1299	 0.231275418063614 
1300	 0.231541963672105 
1301	 0.231846651423008 
1302	 0.232118836527654 
1303	 0.232364700383244 
1304	 0.232607428427709 
1305	 0.232880400592785 
1306	 0.233145633420571 
1307	 0.233409927428596 
1308	 0.233687364720038 
1309	 0.233921167356354 
1310	 0.234113182661307 
1311	 0.234325567233298 
1312	 0.234538437376865 
1313	 0.234719206368612 
1314	 0.234892592054611 
1315	 0.235053371670653 
1316	 0.235183090628998 
1317	 0.235312239399054 
1318	 0.235468248508266 
1319	 0.235557689531269 
1320	 0.235602455573978 
1321	 0.235638463812527 
1322	 0.235640794387705 
1323	 0.235620801458693 
1324	 0.235608370099556 
1325	 0.235584796174401 
1326	 0.235498039667091 
1327	 0.235372036646945 
1328	 0.23522199443248 
1329	 0.235040409164302 
1330	 0.234875783607722 
1331	 0.234720857945414 
1332	 0.234540702436431 
1333	 0.234363711050318 
1334	 0.23414502776168 
1335	 0.233911816681605 
1336	 0.233637594446769 
1337	 0.233302673094195 
1338	 0.232999297033918 
1339	 0.23269152857971 
1340	 0.232367566680377 
1341	 0.232047735892158 
1342	 0.231718038897088 
1343	 0.23136876775073 
1344	 0.231009662192563 
1345	 0.230663109776465 
1346	 0.230297470906241 
1347	 0.229916889679568 
1348	 0.229540025665389 
1349	 0.229162756316942 
1350	 0.228793060096746 
1351	 0.228411856911221 
1352	 0.228032234140814 
1353	 0.227633935871354 
1354	 0.227209011578549 
1355	 0.226814445744304 
1356	 0.226409030539153 
1357	 0.226038681531933 
1358	 0.225687246817978 
1359	 0.225354438733074 
1360	 0.225044735519743 
1361	 0.224746379583814 
1362	 0.224467366966389 
1363	 0.224206697661487 
1364	 0.223956944681378 
1365	 0.223723658641913 
1366	 0.223515023858514 
1367	 0.223311019611508 
1368	 0.223129274306735 
1369	 0.222943030879483 
1370	 0.222729494439481 
1371	 0.2225109812554 
1372	 0.222263513000427 
1373	 0.222006853386783 
1374	 0.221720567587857 
1375	 0.221428101514599 
1376	 0.221079117341652 
1377	 0.220682018847573 
1378	 0.220276481581261 
1379	 0.219812759323805 
1380	 0.219395506390452 
1381	 0.218959231366916 
1382	 0.218569788662617 
1383	 0.218233716824866 
1384	 0.217872622788166 
1385	 0.217562528822394 
1386	 0.217186873020029 
1387	 0.216779120914077 
1388	 0.216347226194618 
1389	 0.21589392490948 
1390	 0.215397300659956 
1391	 0.214846841416916 
1392	 0.214272799721645 
1393	 0.213624361446294 
1394	 0.212923797714948 
1395	 0.212234598237021 
1396	 0.211533661319604 
1397	 0.210815474117974 
1398	 0.210099001652244 
1399	 0.209339452253251 
1400	 0.208547580511202 
1401	 0.207742375891263 
1402	 0.206906281961902 
1403	 0.206074414089634 
1404	 0.205218535505241 
1405	 0.204381869314902 
1406	 0.203561501645439 
1407	 0.202711838824937 
1408	 0.201846569850832 
1409	 0.200994650811471 
1410	 0.2001036898694 
1411	 0.19926674806454 
1412	 0.198457030118523 
1413	 0.197676814751085 
1414	 0.196922898471144 
1415	 0.196177716929696 
1416	 0.195450281202378 
1417	 0.194749512898212 
1418	 0.194073439014281 
1419	 0.193432220558772 
1420	 0.192838940650375 
1421	 0.192273564680402 
1422	 0.191725218831441 
1423	 0.191202958064439 
1424	 0.190687152184449 
1425	 0.190174513160984 
1426	 0.189695734813017 
1427	 0.189235654641654 
1428	 0.188798116151663 
1429	 0.188393334041614 
1430	 0.187997105935856 
1431	 0.187627614365918 
1432	 0.18725007947535 
1433	 0.186879065778394 
1434	 0.186509602127894 
1435	 0.186126014373589 
1436	 0.185777606596796 
1437	 0.185464158754888 
1438	 0.185133385397816 
