Wavelength	MM_3500009.asd
350	 3.34205304079664E-02 
351	 3.75769881223584E-02 
352	 3.94515798736509E-02 
353	 3.87759071903893E-02 
354	 3.37133464453112E-02 
355	 3.82536914426824E-02 
356	 4.34377187854666E-02 
357	 4.02687209435921E-02 
358	 4.39429898865572E-02 
359	 3.92227575830016E-02 
360	 3.09963948184486E-02 
361	 3.52034160861177E-02 
362	 3.35438761077661E-02 
363	 0.032577594830483 
364	 3.51922168509112E-02 
365	 3.38456795519957E-02 
366	 3.19324177546298E-02 
367	 0.032068404309095 
368	 3.51257328660613E-02 
369	 3.70642851690408E-02 
370	 3.45150412744872E-02 
371	 3.11433263055363E-02 
372	 3.42557333352208E-02 
373	 3.59647513215268E-02 
374	 0.036986695663624 
375	 3.84573845576704E-02 
376	 4.04575291913946E-02 
377	 3.77482659889993E-02 
378	 3.52068895273266E-02 
379	 3.81423041119956E-02 
380	 4.05752017345046E-02 
381	 4.01271853264382E-02 
382	 3.94870298459127E-02 
383	 4.38468679215355E-02 
384	 3.97962591732393E-02 
385	 3.49725729788763E-02 
386	 3.54156261006658E-02 
387	 3.84797047523053E-02 
388	 4.12998015131605E-02 
389	 4.27847460425839E-02 
390	 4.28903633953595E-02 
391	 4.24765511835536E-02 
392	 4.33532013620658E-02 
393	 4.52822506142698E-02 
394	 4.63135812655898E-02 
395	 4.51475395016357E-02 
396	 4.52620517086774E-02 
397	 4.78062049959734E-02 
398	 4.71241057061683E-02 
399	 4.82515388820694E-02 
400	 5.08040038693213E-02 
401	 5.24208668857462E-02 
402	 5.17396428924397E-02 
403	 5.14401734245653E-02 
404	 5.18451329922356E-02 
405	 5.07980231588733E-02 
406	 5.19077415943349E-02 
407	 0.053555789904351 
408	 5.38989779393526E-02 
409	 5.29764165344453E-02 
410	 5.32379437212211E-02 
411	 5.46098409286632E-02 
412	 5.57642104348767E-02 
413	 5.62459386211366E-02 
414	 5.58377091125368E-02 
415	 5.50869467231064E-02 
416	 0.055423767313235 
417	 5.50643178429518E-02 
418	 5.51804511995124E-02 
419	 5.65597407225341E-02 
420	 5.63063894741451E-02 
421	 5.59775358855125E-02 
422	 5.62017823943993E-02 
423	 5.67868612185267E-02 
424	 5.59748197758218E-02 
425	 5.53657517927693E-02 
426	 5.56528630651516E-02 
427	 5.50750132504719E-02 
428	 5.51209049721019E-02 
429	 5.54914073189572E-02 
430	 5.54108645886863E-02 
431	 5.47122171093219E-02 
432	 5.41822933954979E-02 
433	 5.40261106026369E-02 
434	 5.38696022675151E-02 
435	 5.43541824677613E-02 
436	 5.47425600555165E-02 
437	 5.45389631300656E-02 
438	 5.45068569501971E-02 
439	 5.46597650916106E-02 
440	 5.49600281317591E-02 
441	 5.53254491662977E-02 
442	 5.57025826133259E-02 
443	 5.60394496013235E-02 
444	 5.63645977637715E-02 
445	 5.68191315128619E-02 
446	 5.73392879813544E-02 
447	 5.76688335336922E-02 
448	 5.76759368714905E-02 
449	 5.79296873206607E-02 
450	 5.84655848292853E-02 
451	 5.89613917242954E-02 
452	 5.88740945498214E-02 
453	 0.058958211521342 
454	 5.91603492509505E-02 
455	 5.93620803280063E-02 
456	 5.96918615891832E-02 
457	 5.97889361780221E-02 
458	 5.97982745080768E-02 
459	 6.00288441251395E-02 
460	 6.00824391971974E-02 
461	 6.01840047122524E-02 
462	 6.04629798475497E-02 
463	 6.08473006403957E-02 
464	 6.10262948445728E-02 
465	 6.11615061196833E-02 
466	 6.14248081907497E-02 
467	 6.14448736148485E-02 
468	 6.14261497939776E-02 
469	 6.13697627837869E-02 
470	 6.11428711266389E-02 
471	 6.13559502889619E-02 
472	 6.17570802696415E-02 
473	 6.19688093447788E-02 
474	 0.061627500993404 
475	 6.14526329951615E-02 
476	 6.14652471022525E-02 
477	 6.14141903697937E-02 
478	 6.15689864682909E-02 
479	 6.16990922678124E-02 
480	 6.17794686637939E-02 
481	 6.21329207134092E-02 
482	 6.21482011145131E-02 
483	 6.20991196300711E-02 
484	 6.23213882933578E-02 
485	 6.23631474330179E-02 
486	 0.062184243440438 
487	 6.20418238293939E-02 
488	 6.23651216948507E-02 
489	 6.22816173743222E-02 
490	 6.22307553256898E-02 
491	 6.25071224935145E-02 
492	 6.24900515412796E-02 
493	 6.23061322349979E-02 
494	 6.22470937503943E-02 
495	 6.25660836936325E-02 
496	 6.24627423331087E-02 
497	 6.24460641539835E-02 
498	 6.26886113183018E-02 
499	 6.26773525030571E-02 
500	 6.27770180219774E-02 
501	 6.29113784023987E-02 
502	 6.29130018860533E-02 
503	 6.27774713674947E-02 
504	 6.26981631989158E-02 
505	 6.27534553612392E-02 
506	 6.29008379249978E-02 
507	 6.29306475475289E-02 
508	 6.29973429567814E-02 
509	 6.31344699983512E-02 
510	 6.28014475270749E-02 
511	 6.27194846040231E-02 
512	 6.28881620535496E-02 
513	 6.29369160496775E-02 
514	 0.062983338507649 
515	 6.29850911920107E-02 
516	 6.29635728962819E-02 
517	 6.30736356630548E-02 
518	 6.32183567351495E-02 
519	 6.32500618814122E-02 
520	 6.31086525086604E-02 
521	 6.32739233648029E-02 
522	 6.33484346526559E-02 
523	 6.32601241472074E-02 
524	 6.33197578728406E-02 
525	 6.32600814890095E-02 
526	 6.32188203967486E-02 
527	 6.33169354527861E-02 
528	 6.33449669187603E-02 
529	 6.33556218442244E-02 
530	 6.33993143198416E-02 
531	 6.35052632790173E-02 
532	 6.34478016035301E-02 
533	 6.34560755358223E-02 
534	 6.36236770018056E-02 
535	 0.06362190869397 
536	 6.36862747998742E-02 
537	 6.37892781165557E-02 
538	 0.063815510620279 
539	 6.37639058527415E-02 
540	 6.38177130727812E-02 
541	 6.39830718202027E-02 
542	 6.40170632401339E-02 
543	 0.06407623957522 
544	 6.41932765563351E-02 
545	 6.43233963659031E-02 
546	 0.064235853113151 
547	 6.42245089197993E-02 
548	 6.43552114685015E-02 
549	 6.44850275119996E-02 
550	 6.45421843511112E-02 
551	 0.064558995832339 
552	 0.064618415368271 
553	 6.49050691545271E-02 
554	 6.50067581505147E-02 
555	 6.50254430357594E-02 
556	 6.52889536874838E-02 
557	 6.54738958502399E-02 
558	 6.56310669016563E-02 
559	 6.58385581357223E-02 
560	 6.61635899363652E-02 
561	 6.63300013873597E-02 
562	 6.64620702039054E-02 
563	 6.67580370885902E-02 
564	 6.69753888600669E-02 
565	 6.71859957550365E-02 
566	 6.74266935557207E-02 
567	 6.76752480011839E-02 
568	 0.067982046928366 
569	 0.06835089765348 
570	 0.068753330468738 
571	 6.90973626743587E-02 
572	 6.94756016998505E-02 
573	 6.98882474168078E-02 
574	 7.02733573454992E-02 
575	 7.06763815259845E-02 
576	 7.11348829910646E-02 
577	 0.071626089497696 
578	 7.19841112532973E-02 
579	 7.24307545090756E-02 
580	 7.29110233147415E-02 
581	 7.32899144998465E-02 
582	 7.37714187617347E-02 
583	 7.42623837837471E-02 
584	 7.47261997752459E-02 
585	 7.52431094035362E-02 
586	 7.58283126753834E-02 
587	 7.64082727406314E-02 
588	 7.69345602435722E-02 
589	 7.76090636676003E-02 
590	 7.82474701154269E-02 
591	 7.88103621732078E-02 
592	 7.94031078394256E-02 
593	 8.00084887832827E-02 
594	 8.06407634059635E-02 
595	 8.12956881595096E-02 
596	 8.19256902522721E-02 
597	 8.24544605079559E-02 
598	 8.28978836043092E-02 
599	 8.33341419144433E-02 
600	 8.38510492889169E-02 
601	 8.43576041423196E-02 
602	 8.48077617227091E-02 
603	 8.52785569427267E-02 
604	 8.57321797250419E-02 
605	 8.61984428951982E-02 
606	 8.66993676019202E-02 
607	 8.70891760232571E-02 
608	 8.74659339120424E-02 
609	 8.78836475274787E-02 
610	 8.83277108254221E-02 
611	 8.87352687642355E-02 
612	 8.90879234353878E-02 
613	 8.93911240253401E-02 
614	 8.96852697663787E-02 
615	 8.99444263720331E-02 
616	 9.01756084436759E-02 
617	 9.04092521350243E-02 
618	 9.06836514620374E-02 
619	 9.09238195693443E-02 
620	 0.091107060638662 
621	 9.13650156800568E-02 
622	 9.15788268046958E-02 
623	 9.17475760639908E-02 
