Wavelength	MM300007.asd
350	 5.79966667459428E-02 
351	 5.90834786649989E-02 
352	 5.93603781666336E-02 
353	 5.54822322702847E-02 
354	 5.64574209657399E-02 
355	 5.50430562918857E-02 
356	 5.58176744726671E-02 
357	 6.12366251083505E-02 
358	 5.35944067985346E-02 
359	 5.31344609946983E-02 
360	 5.92093023595203E-02 
361	 0.058217838338154 
362	 5.78046371322945E-02 
363	 5.65321704483548E-02 
364	 0.055503249419272 
365	 6.19375533939964E-02 
366	 6.31825241563208E-02 
367	 5.83007782840719E-02 
368	 5.19324269469611E-02 
369	 0.055075953355688 
370	 5.90762785087236E-02 
371	 0.060099579115091 
372	 5.88166400206771E-02 
373	 6.21936804417048E-02 
374	 6.24662964970375E-02 
375	 5.82855067331739E-02 
376	 6.30221536599695E-02 
377	 6.03212598290571E-02 
378	 5.61551907480461E-02 
379	 5.93046992005352E-02 
380	 6.07795774664008E-02 
381	 6.06002837073795E-02 
382	 6.13443427668822E-02 
383	 6.62585868488042E-02 
384	 6.38806969768377E-02 
385	 6.04835035139867E-02 
386	 6.11082938083982E-02 
387	 6.35936271180514E-02 
388	 6.64230938440849E-02 
389	 6.77812511816678E-02 
390	 0.066679841436765 
391	 6.52525838723368E-02 
392	 0.065577323300061 
393	 6.64361285266009E-02 
394	 6.44052216013774E-02 
395	 6.67083094428623E-02 
396	 6.96026113157713E-02 
397	 6.99549629519733E-02 
398	 6.97144824482812E-02 
399	 6.99452597967074E-02 
400	 7.03961439781245E-02 
401	 7.04495465251194E-02 
402	 7.10260323104525E-02 
403	 7.03203581278369E-02 
404	 6.93573876379577E-02 
405	 7.18600467942389E-02 
406	 7.19237611746106E-02 
407	 7.17470305671265E-02 
408	 7.31456871156109E-02 
409	 7.27689001860433E-02 
410	 7.21334984051839E-02 
411	 7.22977885616986E-02 
412	 7.37033896990827E-02 
413	 7.42420398002251E-02 
414	 7.41700655053936E-02 
415	 7.40601391958585E-02 
416	 7.45770691884333E-02 
417	 7.42005386450459E-02 
418	 7.41873647787146E-02 
419	 7.53883009272355E-02 
420	 7.49342629920091E-02 
421	 7.48418449499317E-02 
422	 7.54545439259734E-02 
423	 7.59288010035268E-02 
424	 7.54585937903377E-02 
425	 7.50246662779622E-02 
426	 7.51190058709499E-02 
427	 7.49213156443259E-02 
428	 7.50345395124997E-02 
429	 0.07500013847979 
430	 7.43458007713906E-02 
431	 7.42009353201932E-02 
432	 7.41575754905589E-02 
433	 0.074143862650356 
434	 7.44586788044114E-02 
435	 7.44428035254631E-02 
436	 7.45556934040869E-02 
437	 7.49347690297864E-02 
438	 7.41464864513111E-02 
439	 0.074232132798901 
440	 7.49591596731359E-02 
441	 7.50629590328395E-02 
442	 7.50554081500288E-02 
443	 0.075138049116811 
444	 7.53710795582222E-02 
445	 7.56542905615952E-02 
446	 7.59087902851986E-02 
447	 7.61248227230317E-02 
448	 7.62933369929097E-02 
