Wavelength	LMW7 profile 200004.asd
350	 6.68195697619464E-02 
351	 7.21962877193725E-02 
352	 7.05130205169947E-02 
353	 5.85487152049485E-02 
354	 5.73218957338853E-02 
355	 5.91428401980833E-02 
356	 6.22764190692153E-02 
357	 6.58039264777816E-02 
358	 6.80405776467226E-02 
359	 6.45706227268694E-02 
360	 5.97150202287182E-02 
361	 6.20357297154231E-02 
362	 6.05646554775212E-02 
363	 5.94668596656055E-02 
364	 6.12387504589589E-02 
365	 6.31938544336686E-02 
366	 6.18938145397108E-02 
367	 5.93628755239833E-02 
368	 5.88160068887807E-02 
369	 6.15678217411195E-02 
370	 6.18731172204604E-02 
371	 6.01420284517869E-02 
372	 6.08105211910806E-02 
373	 6.12721768810149E-02 
374	 6.32354166711595E-02 
375	 6.64456822852303E-02 
376	 6.65260713543503E-02 
377	 6.49899385186827E-02 
378	 6.47256127233008E-02 
379	 6.76066460473927E-02 
380	 6.96209577263012E-02 
381	 7.04921128795477E-02 
382	 7.08400178872462E-02 
383	 7.17709707377996E-02 
384	 7.25003353513407E-02 
385	 7.26339318011436E-02 
386	 7.28153153288757E-02 
387	 7.56867625619532E-02 
388	 7.78763790818984E-02 
389	 7.92067841134103E-02 
390	 8.03820632169769E-02 
391	 8.05888891391799E-02 
392	 0.082178849644544 
393	 8.50699591336068E-02 
394	 8.71125441833382E-02 
395	 8.90466860666684E-02 
396	 9.13322084857656E-02 
397	 9.37698187694288E-02 
398	 9.46533797009365E-02 
399	 9.73999544590847E-02 
400	 0.100885452555767 
401	 0.102862583001101 
402	 0.105117610692835 
403	 0.107115669327555 
404	 0.109064991240587 
405	 0.111973486327101 
406	 0.114350824215843 
407	 0.116784309394137 
408	 0.119399008408139 
409	 0.119889936233669 
410	 0.121245617172981 
411	 0.123503226210672 
412	 0.125405416474799 
413	 0.127570501240818 
414	 0.128815343321327 
415	 0.129170613436651 
416	 0.130334557847423 
417	 0.131226265412508 
418	 0.132043530912936 
419	 0.132943530920066 
420	 0.132927015033538 
421	 0.132622435526045 
422	 0.132504328100801 
423	 0.132766220000013 
424	 0.131935440509518 
425	 0.130769512494755 
426	 0.129841720226819 
427	 0.128862520410425 
428	 0.127739395408345 
429	 0.126713927484721 
430	 0.125932288517535 
431	 0.124438633248314 
432	 0.12331213029666 
433	 0.122804359061544 
434	 0.122311642550002 
435	 0.122493656661135 
436	 0.122708414740595 
437	 0.122628920953028 
438	 0.123367673868565 
439	 0.124507305330237 
440	 0.125912592827484 
441	 0.127564554929395 
442	 0.129315041979345 
443	 0.130997861820073 
444	 0.132704433678524 
445	 0.134887216114088 
446	 0.137253830085986 
447	 0.139486545775945 
448	 0.141451384858535 
449	 0.143824697963531 
450	 0.146136431234896 
451	 0.148225238677879 
452	 0.15024215626128 
453	 0.15265200869095 
454	 0.154961006436408 
455	 0.156847413350895 
456	 0.158811909080594 
457	 0.160805845388575 
458	 0.162766271037851 
459	 0.164628524044028 
460	 0.166577631013568 
461	 0.168163030858568 
462	 0.169374709001787 
463	 0.170876580019784 
464	 0.17234771074519 
465	 0.173768459520674 
466	 0.175164467428077 
467	 0.176436423029381 
468	 0.177687868598073 
469	 0.178825189894444 
470	 0.179650647419772 
471	 0.181008362232629 
472	 0.182291073720635 
473	 0.183089800685559 
474	 0.184009557294222 
475	 0.185061621562998 
476	 0.186147839752668 
477	 0.187136111500893 
478	 0.188188535737167 
479	 0.189300747374437 
480	 0.190350362020621 
481	 0.191064127508275 
482	 0.192050898858828 
483	 0.193173581176784 
484	 0.19411911335204 
485	 0.194774130888936 
486	 0.195553385282457 
487	 0.196493874979221 
488	 0.197318579558345 
489	 0.198171853294768 
490	 0.199003872923004 
491	 0.199785785989042 
492	 0.200606865124277 
493	 0.201454494915573 
494	 0.202329275685643 
495	 0.20323748212885 
496	 0.204229373860516 
497	 0.205101561485296 
498	 0.205839164907933 
499	 0.20673652272878 
500	 0.207617738368542 
501	 0.208424671321909 
502	 0.209155870100146 
503	 0.209892252134441 
504	 0.21071510706651 
505	 0.211553886262245 
506	 0.212220599325733 
507	 0.213025322334007 
508	 0.213942247566421 
509	 0.214844333677619 
510	 0.215513776960151 
511	 0.21624483891488 
512	 0.217006065123866 
513	 0.217635016088397 
514	 0.218478390448288 
515	 0.219282555171305 
516	 0.219940041795946 
517	 0.220698267921201 
518	 0.221510499764765 
519	 0.222259070009477 
520	 0.222871643296073 
521	 0.223666134311375 
522	 0.224410549102782 
523	 0.225050476764156 
524	 0.225746530064236 
525	 0.22645731161829 
526	 0.227209553299034 
527	 0.22800195933319 
528	 0.228715718814229 
529	 0.229388001581873 
530	 0.230067037148108 
531	 0.230801148597301 
532	 0.231531756200245 
533	 0.232324512748462 
534	 0.233162785659422 
535	 0.233816196696094 
536	 0.234443072846259 
537	 0.235110357514319 
538	 0.235838236106711 
539	 0.236588172316543 
540	 0.237258171678146 
541	 0.237861514829358 
542	 0.238564367106636 
543	 0.239291760455017 
544	 0.240031535780933 
545	 0.240774282857421 
546	 0.241457796358356 
547	 0.242201462641595 
548	 0.242997698849927 
549	 0.24373181445877 
550	 0.244416144148538 
551	 0.24511352038004 
552	 0.245867571906549 
553	 0.246646533554596 
554	 0.247454791443555 
555	 0.248273947025821 
556	 0.249071523928533 
557	 0.249803916024384 
558	 0.250560886971636 
559	 0.251403255707921 
560	 0.252331867543349 
561	 0.253130697056539 
562	 0.253881051467041 
563	 0.254749537629121 
564	 0.255733776117062 
565	 0.256629107085706 
566	 0.257415983072273 
567	 0.258293409160433 
568	 0.259246651682421 
569	 0.260210625347761 
570	 0.2611515159834 
571	 0.262217866979952 
572	 0.263196238395919 
573	 0.264063791380993 
574	 0.264940145160183 
575	 0.265888788715308 
576	 0.266934229386294 
577	 0.268039959236734 
578	 0.269066980583185 
579	 0.270045856326583 
580	 0.27095100667474 
581	 0.271769907876459 
582	 0.272694245591052 
583	 0.273670890341859 
584	 0.274653125028864 
585	 0.275635331261725 
586	 0.276832966789431 
587	 0.278103778320789 
588	 0.279253756907009 
589	 0.280389080390407 
590	 0.281496555359199 
591	 0.282623480605413 
592	 0.283864218129382 
593	 0.285031302217069 
594	 0.286039715028467 
595	 0.286896421250004 
596	 0.287790493102082 
597	 0.288558883935917 
598	 0.28928222968964 
599	 0.290142128136866 
600	 0.290898661743137 
601	 0.291759293015797 
602	 0.292782401773843 
603	 0.293681020966734 
604	 0.294496649620615 
605	 0.295333452847138 
606	 0.296289377025176 
607	 0.29725290136322 
608	 0.298130466236716 
609	 0.298945216038509 
610	 0.299848408486225 
611	 0.300646175405942 
612	 0.301370464149157 
613	 0.302077473208016 
614	 0.302716955963794 
615	 0.303318025423308 
616	 0.303912465311409 
617	 0.304522291100432 
618	 0.3050659374191 
619	 0.305545709292736 
620	 0.306001948196842 
621	 0.306527361248192 
622	 0.30705376398822 
623	 0.307507806657385 
624	 0.307859874390051 
625	 0.308389104757136 
626	 0.308883305351337 
627	 0.309260547198762 
628	 0.309662166093716 
629	 0.310069324302175 
630	 0.310455167803323 
631	 0.310806244989985 
632	 0.311186105373634 
633	 0.31151368904685 
634	 0.311837660751588 
635	 0.312293464278778 
636	 0.312576237984136 
637	 0.312863076271362 
638	 0.313280276431605 
639	 0.313621673595894 
640	 0.31395610498063 
641	 0.314297655584912 
642	 0.314638691967785 
643	 0.314977264212658 
644	 0.315310251637748 
645	 0.315641494830534 
646	 0.315984941456019 
647	 0.316304200077906 
648	 0.316642844241688 
649	 0.317039432979104 
650	 0.317407382739825 
651	 0.317799229841537 
652	 0.318200679604402 
653	 0.318545124098621 
654	 0.318963612166288 
655	 0.319328229912443 
656	 0.319584977746607 
657	 0.319974589152731 
658	 0.320429380093456 
659	 0.320875364154641 
660	 0.321243714892797 
661	 0.321578195358051 
662	 0.322027077090878 
663	 0.32257219823835 
664	 0.322943249019171 
665	 0.323337038391927 
666	 0.323798710378305 
667	 0.324290039087489 
668	 0.324595013574285 
669	 0.32503547761218 
670	 0.325603469075478 
671	 0.32601903212684 
672	 0.326465053811762 
673	 0.326964795117793 
674	 0.3274812542723 
675	 0.327887899186273 
676	 0.328367312053067 
677	 0.328870663748109 
678	 0.329281088091671 
679	 0.329773765806326 
680	 0.330283028423443 
681	 0.330779068077786 
682	 0.331307601537045 
683	 0.331785410690061 
684	 0.332259715521209 
685	 0.332777665524593 
686	 0.333254056119613 
687	 0.3337361387742 
688	 0.334261127335818 
689	 0.334839451337205 
690	 0.335264492571899 
691	 0.335708141027057 
692	 0.33627418287942 
693	 0.336831307257571 
694	 0.337288833152561 
695	 0.337736505327954 
696	 0.338290880582734 
697	 0.338780671898675 
698	 0.339254091469347 
699	 0.339769392938586 
700	 0.34037248406451 
701	 0.340830902519694 
702	 0.341212854560618 
703	 0.341630717939626 
704	 0.342130148259566 
705	 0.342581513818191 
706	 0.342989998910092 
707	 0.343428191764721 
708	 0.343875920816945 
709	 0.344306503530355 
710	 0.344703769420296 
