Wavelength	MM700003.asd
350	 5.87858918536291E-02 
351	 6.19707302217224E-02 
352	 6.25419152071183E-02 
353	 6.19101407447709E-02 
354	 6.06482562232383E-02 
355	 5.75075883650029E-02 
356	 5.46167299091169E-02 
357	 0.054585550962296 
358	 6.01610995555753E-02 
359	 6.16761931219226E-02 
360	 5.78393957093097E-02 
361	 5.33663353790733E-02 
362	 5.22948093556327E-02 
363	 5.63375411496427E-02 
364	 6.24779384777812E-02 
365	 6.12394801249481E-02 
366	 6.02879845267705E-02 
367	 6.01128124265896E-02 
368	 5.95045957862927E-02 
369	 5.85591754608112E-02 
370	 5.80757471719999E-02 
371	 5.90367190561318E-02 
372	 6.20440559722957E-02 
373	 0.062671440702426 
374	 6.07769139240168E-02 
375	 0.059040821012978 
376	 6.42393638955849E-02 
377	 6.35388892519721E-02 
378	 6.15961669645496E-02 
379	 0.064965672107556 
380	 6.45454544786501E-02 
381	 6.29028614740721E-02 
382	 6.26838159591791E-02 
383	 6.56916858741484E-02 
384	 6.61070281712215E-02 
385	 6.61052522883805E-02 
386	 6.68845937082226E-02 
387	 6.52139940755368E-02 
388	 6.63683483824792E-02 
389	 6.83824036504091E-02 
390	 6.79841984461959E-02 
391	 6.75324716820131E-02 
392	 6.82115287771313E-02 
393	 7.00205500437851E-02 
394	 7.19462307092202E-02 
395	 7.24575522146473E-02 
396	 7.20296825275538E-02 
397	 0.071621249196898 
398	 7.24419847630221E-02 
399	 7.28745811503213E-02 
400	 7.40072138940471E-02 
401	 7.66916490021804E-02 
402	 0.074679351910126 
403	 7.36886784503689E-02 
404	 7.53352840016753E-02 
405	 7.64072169936727E-02 
406	 0.076784821293198 
407	 7.71498171801786E-02 
408	 7.78586695692518E-02 
409	 7.78903250869873E-02 
410	 7.76515325363277E-02 
411	 0.077783216924239 
412	 7.88005475809588E-02 
413	 7.96622365768404E-02 
414	 8.00268021792023E-02 
415	 8.00505378423796E-02 
416	 0.080392193532249 
417	 8.05727657978494E-02 
418	 8.10625096083425E-02 
419	 8.20562909021714E-02 
420	 8.21370352776291E-02 
421	 8.18235132541435E-02 
422	 8.17627839585726E-02 
423	 8.24946370202437E-02 
424	 8.27937195742641E-02 
425	 8.27931596435009E-02 
426	 0.082630105129303 
427	 8.19717374901552E-02 
428	 8.23540311786581E-02 
429	 8.27898642535075E-02 
430	 8.20442908279905E-02 
431	 8.20691085953798E-02 
432	 8.19254394280151E-02 
433	 8.15729271040056E-02 
434	 8.19111952034922E-02 
435	 8.22489603505786E-02 
436	 0.082374786528675 
437	 8.21861162537193E-02 
438	 8.14148111614647E-02 
439	 8.17298736111195E-02 
440	 8.25865433520647E-02 
441	 8.25215459705169E-02 
442	 8.25897594922654E-02 
443	 8.29273293256398E-02 
444	 8.33181457064315E-02 
445	 8.31475381144512E-02 
446	 8.32746928238954E-02 
447	 8.37054283089717E-02 
448	 8.41844203259235E-02 
449	 8.45405520834036E-02 
450	 8.47333399882046E-02 
451	 8.49339891460954E-02 
452	 8.54446136417397E-02 
453	 8.57242885432934E-02 
454	 8.57970275642196E-02 
455	 8.58942257849389E-02 
456	 8.65605112332168E-02 
457	 0.086773055817671 
458	 8.67847359863544E-02 
459	 8.72821794296213E-02 
460	 8.74251685826189E-02 
461	 8.74320964616817E-02 
462	 8.74890574725746E-02 
463	 8.75966011980405E-02 
464	 8.78181085187069E-02 
465	 8.80828842086702E-02 
466	 8.82750389563658E-02 
467	 8.82645344753708E-02 
468	 0.088253480628841 
469	 8.83352602906262E-02 
470	 8.84974228594439E-02 
471	 8.86533243581763E-02 
472	 8.87876029037813E-02 
473	 8.88946684249703E-02 
474	 8.89357693468608E-02 
475	 8.91230708961304E-02 
476	 0.089281597208945 
477	 8.91488955740627E-02 
478	 8.91755582469475E-02 
479	 8.92368014726641E-02 
480	 8.93014145155335E-02 
481	 8.95447128504892E-02 
482	 8.96104365514256E-02 
483	 8.96723490519282E-02 
484	 8.99142227200803E-02 
485	 8.99219419967773E-02 
486	 8.99684874812909E-02 
487	 9.00902383568768E-02 
488	 9.01181078169236E-02 
489	 9.00543479771489E-02 
490	 9.01354406988163E-02 
491	 9.04234562595372E-02 
492	 9.04570308975807E-02 
493	 9.05284724128701E-02 
494	 9.06356654254882E-02 
495	 9.06667012416567E-02 
496	 9.07616507589229E-02 
497	 9.08337039172072E-02 
