Wavelength	LMW300008.asd
350	 0.12590422103079 
351	 0.121977071295827 
352	 0.114811334028862 
353	 0.108675808798611 
354	 0.11367607820196 
355	 0.116205172478546 
356	 0.117387776262745 
357	 0.119963059371582 
358	 0.117621554426767 
359	 0.115417494717039 
360	 0.116494453738017 
361	 0.121469101980379 
362	 0.119978035975478 
363	 0.118872246122487 
364	 0.121176991670161 
365	 0.120558594705401 
366	 0.121967171757394 
367	 0.123231119317764 
368	 0.12235125768461 
369	 0.125954938183913 
370	 0.127961393399778 
371	 0.127914483463868 
372	 0.129256564236477 
373	 0.130969018497439 
374	 0.131094676588934 
375	 0.130328617073517 
376	 0.134444801529279 
377	 0.133872715303482 
378	 0.132674772491534 
379	 0.136026248872491 
380	 0.135059729662129 
381	 0.136301630481539 
382	 0.140141532045719 
383	 0.142116834943838 
384	 0.142635171164178 
385	 0.143559693485327 
386	 0.145728372704915 
387	 0.14751618119406 
388	 0.151286067216584 
389	 0.154227960129544 
390	 0.153736916329995 
391	 0.155798278828041 
392	 0.159268763240891 
393	 0.162638530638813 
394	 0.164574826353266 
395	 0.166652640336547 
396	 0.168972813232558 
397	 0.17136676665431 
398	 0.173768460864793 
399	 0.176106830960442 
400	 0.178203546465448 
401	 0.180144686042868 
402	 0.183764993927864 
403	 0.186394322828719 
404	 0.187663435714515 
405	 0.18971901280621 
406	 0.192987909934983 
407	 0.195987041534704 
408	 0.197614143478371 
409	 0.198579741323524 
410	 0.200238780099079 
411	 0.202332259281672 
412	 0.203904580681833 
413	 0.205154983113246 
414	 0.206576404332336 
415	 0.208451199285821 
416	 0.210826480296904 
417	 0.210944414014193 
418	 0.210626762422594 
419	 0.211731149783055 
420	 0.212205328090486 
421	 0.212613360191321 
422	 0.213232844099555 
423	 0.214040851026574 
424	 0.214177837234644 
425	 0.213621288259362 
426	 0.212877415019116 
427	 0.213278591015101 
428	 0.212709508634923 
429	 0.211729969155065 
430	 0.211429183034396 
431	 0.21089467350243 
432	 0.210154578919399 
433	 0.209552796604761 
434	 0.209641342569013 
435	 0.209739730747 
436	 0.209890172231203 
437	 0.210228002016721 
438	 0.210667727754005 
439	 0.211873011359685 
440	 0.213383360812467 
441	 0.214339257251259 
442	 0.215634115886502 
443	 0.217271308208033 
444	 0.219094690067497 
445	 0.220862731643534 
446	 0.222386013110929 
447	 0.223910086501187 
448	 0.225671642164149 
449	 0.227255481409275 
450	 0.228955816654894 
451	 0.230794057333899 
452	 0.232537358393251 
453	 0.234050476450725 
454	 0.23537819962106 
455	 0.236688163941902 
456	 0.238389075068772 
